Running for 2285.0 seconds (4570 samples at 0.5 second intervals).
Power measurements will start in 0 seconds time.

  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts  soc-th cpu-th
12:23:38   0.0   0.0   0.5  99.5   0.0    1    108    132   0.00E  45.00  45.00
12:23:39   0.0   0.0   0.0 100.0   0.0    2    276    236   0.00E  45.00  45.00
12:23:39   0.0   0.0   1.0  99.0   0.0    1     88    104   0.00E  45.00  45.00
12:23:40   0.0   0.0   0.0 100.0   0.0    2    132    122   0.00E  45.00  45.00
12:23:40   0.0   0.0   0.5  99.5   0.0    2    210    198   0.00E  45.00  45.00
12:23:41   0.5   0.0   0.5  99.0   0.0    2    214    184   0.00E  45.00  45.00
12:23:41   0.0   0.0   0.5  99.5   0.0    2    194    160   0.00E  45.00  45.00
12:23:42   0.5   0.0   0.0  99.5   0.0    1    268    246   0.00E  46.00  45.00
12:23:42   0.0   0.0   0.5  99.5   0.0    2    122    134   0.00E  45.00  45.00
12:23:43   0.0   0.0   0.0 100.0   0.0    1    176    156   0.00E  45.00  45.00
12:23:43   0.0   0.0   0.5  99.5   0.0    1    178    158   0.00E  45.00  45.00
12:23:44   0.5   0.0   0.0  99.5   0.0    2    420    292   0.00E  45.00  45.00
12:23:44   0.0   0.0   0.5  99.5   0.0    2     88     94   0.00E  45.00  45.00
12:23:45   0.0   0.0   0.0 100.0   0.0    2    154    144   0.00E  45.00  45.00
12:23:45   0.5   0.0   0.5  99.0   0.0    1     92    108   0.00E  46.00  45.00
12:23:46   0.0   0.0   0.5  99.5   0.0    2    162    146   0.00E  45.00  45.00
12:23:46   0.0   0.0   0.0  99.5   0.5    2    308    254   0.00E  45.00  45.00
12:23:47   0.0   0.0   0.5  99.5   0.0    1    276    250   0.00E  46.00  45.00
12:23:47   0.0   0.0   0.0 100.0   0.0    1     88    102   0.00E  45.00  45.00
12:23:48   0.0   0.0   0.5  99.5   0.0    1    138    126   0.00E  45.00  45.00
12:23:48   0.0   0.0   0.0 100.0   0.0    1     86    106   0.00E  45.00  45.00
12:23:49   0.0   0.0   0.5  99.5   0.0    1    132    114   0.00E  46.00  45.00
12:23:49   0.0   0.0   0.5  99.5   0.0    2     78     90   0.00E  46.00  45.00
12:23:50   0.0   0.0   1.0  99.0   0.0    2    412    294   0.00E  45.00  45.00
12:23:50   0.0   0.0   0.5  99.5   0.0    1    182    164   0.00E  46.00  45.00
12:23:51   0.0   0.0   0.5  99.5   0.0    1    192    154   0.00E  45.00  45.00
12:23:51   0.0   0.0   0.0 100.0   0.0    1    408    270   0.00E  45.00  45.00
12:23:52   0.0   0.0   0.5  99.5   0.0    1    260    236   0.00E  45.00  45.00
12:23:52   0.0   0.0   0.5  99.5   0.0    1    142    134   0.00E  45.00  45.00
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts  soc-th cpu-th
12:23:53   0.5   0.0   0.0  99.5   0.0    1    126    114   0.00E  45.00  45.00
12:23:53   0.0   0.0   0.5  99.5   0.0    1    160    128   0.00E  46.00  45.00
12:23:54   0.0   0.0   0.5  99.5   0.0    2    106     88   0.00E  46.00  45.00
12:23:54   0.0   0.0   0.0 100.0   0.0    1     72     76   0.00E  46.00  45.00
12:23:55   0.0   0.0   0.5  99.5   0.0    1    102     96   0.00E  46.00  45.00
12:23:55   0.0   0.0   0.5  99.5   0.0    2    108    124   0.00E  45.00  45.00
12:23:56   0.5   0.0   0.0  99.5   0.0    2    416    298   0.00E  46.00  45.00
12:23:56   0.0   0.0   0.5  99.5   0.0    2    210    170   0.00E  45.00  45.00
12:23:57   0.0   0.0   0.0 100.0   0.0    2    230    208   0.00E  45.00  45.00
12:23:57   0.0   0.0   0.5  99.5   0.0    2    130    116   0.00E  45.00  45.00
12:23:58   0.0   0.0   0.5  99.5   0.0    2    112    134   0.00E  45.00  45.00
12:23:58   0.5   0.0   0.0  99.5   0.0    2    134    130   0.00E  45.00  45.00
12:23:59   0.0   0.0   0.5  99.5   0.0    2    142    144   0.00E  45.00  45.00
12:23:59   0.0   0.0   0.5  99.5   0.0    2    120    118   0.00E  45.00  45.00
12:24:00   0.0   0.0   0.5  99.5   0.0    2    232    212   0.00E  45.00  45.00
12:24:00   0.0   0.0   0.0 100.0   0.0    2    128    118   0.00E  46.00  45.00
12:24:01   0.0   0.0   0.5  99.5   0.0    2    134    120   0.00E  45.00  45.00
12:24:01   0.0   0.0   0.5  99.0   0.5    2    726    444   0.00E  45.00  45.00
12:24:02   0.5   0.0   0.0  99.5   0.0    2    518    492   0.00E  45.00  45.00
12:24:02   0.0   0.0   0.5  99.5   0.0    2    228    208   0.00E  45.00  45.00
12:24:03   0.0   0.0   0.5  99.5   0.0    2    146    134   0.00E  45.00  45.00
12:24:03   0.0   0.0   0.5  99.5   0.0    1    128    118   0.00E  45.00  45.00
12:24:04   0.0   0.0   0.0 100.0   0.0    2    112    124   0.00E  45.00  45.00
12:24:04   0.0   0.0   0.5  99.5   0.0    2    134    140   0.00E  45.00  45.00
12:24:05   0.0   0.0   0.5  99.5   0.0    2     92     94   0.00E  45.00  45.00
12:24:05   0.0   0.0   0.5  99.5   0.0    2    128    134   0.00E  45.00  45.00
12:24:06   2.5   0.0   2.5  95.0   0.0    1   3252   2460   0.00E  46.00  45.00
12:24:06   0.5   0.0   4.1  95.3   0.0    1  31908  21394   0.00E  46.00  45.00
12:24:07   1.0   0.0   4.6  94.4   0.0    1  30766  22010   0.00E  45.00  45.00
12:24:07   1.0   0.0   3.6  95.3   0.0    1  30270  21062   0.00E  46.00  45.00
12:24:08   1.0   0.0   3.6  95.3   0.0    2  31052  23108   0.00E  46.00  45.00
12:24:08   1.6   0.0   3.6  94.8   0.0    1  31056  21568   0.00E  46.00  45.00
12:24:09   0.5   0.0   3.6  95.8   0.0    1  30906  22310   0.00E  46.00  45.00
12:24:09   0.5   0.0   4.7  94.8   0.0    2  30698  24130   0.00E  46.00  46.00
12:24:10   0.5   0.0   3.1  96.3   0.0    1  30638  22184   0.00E  46.00  45.00
12:24:10   0.5   0.0   3.2  96.3   0.0    1  30878  21970   0.00E  46.00  45.00
12:24:11   1.0   0.0   3.1  95.8   0.0    1  30700  21822   0.00E  46.00  46.00
12:24:11   1.0   0.0   4.2  94.8   0.0    1  31810  24674   0.00E  46.00  45.00
12:24:12   0.5   0.0   4.1  95.3   0.0    2  30884  23498   0.00E  46.00  45.00
12:24:12   0.5   0.0   3.7  95.8   0.0    1  30848  23212   0.00E  46.00  45.00
12:24:13   0.0   0.0   3.7  96.3   0.0    1  30684  21900   0.00E  46.00  46.00
12:24:13   1.0   0.0   3.6  95.3   0.0    1  30838  23182   0.00E  46.00  45.00
12:24:14   1.0   0.0   3.6  95.3   0.0    1  30602  23142   0.00E  46.00  45.00
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts  soc-th cpu-th
12:24:14   0.5   0.0   3.1  96.3   0.0    3  30874  22796   0.00E  46.00  46.00
12:24:15   0.5   0.0   3.6  95.8   0.0    2  31158  21648   0.00E  46.00  45.00
12:24:15   0.5   0.0   3.2  96.3   0.0    2  30762  20560   0.00E  46.00  46.00
12:24:16   1.0   0.0   5.1  93.4   0.5    1  31124  22010   0.00E  46.00  46.00
12:24:16   0.5   0.0   2.6  96.8   0.0    1  31596  22366   0.00E  46.00  46.00
12:24:17   1.0   0.0   4.6  94.3   0.0    1  31056  21338   0.00E  46.00  45.00
12:24:17   1.0   0.0   4.6  94.4   0.0    1  30348  20346   0.00E  46.00  46.00
12:24:18   0.5   0.0   4.1  95.3   0.0    1  31060  21908   0.00E  46.00  46.00
12:24:18   1.0   0.0   3.1  95.8   0.0    1  30702  21834   0.00E  46.00  46.00
12:24:19   0.0   0.0   5.6  94.4   0.0    1  31140  20626   0.00E  46.00  46.00
12:24:19   1.0   0.0   3.1  95.8   0.0    1  31046  21114   0.00E  46.00  46.00
12:24:20   1.0   0.0   2.6  96.3   0.0    1  30910  21446   0.00E  46.00  46.00
12:24:20   1.0   0.0   3.6  95.3   0.0    1  30904  21954   0.00E  46.00  46.00
12:24:21   0.5   0.0   3.7  95.8   0.0    2  30890  24386   0.00E  46.00  45.00
12:24:21   0.0   0.0   5.2  94.8   0.0    1  31508  25204   0.00E  46.00  46.00
12:24:22   1.5   0.0   2.5  95.9   0.0    1  17224  12908   0.00E  46.00  46.00
12:24:22   0.0   0.0   0.0 100.0   0.0    1    144    158   0.00E  46.00  45.00
12:24:23   0.0   0.0   0.5  99.5   0.0    1    162    144   0.00E  46.00  46.00
12:24:23   0.0   0.0   0.5  99.5   0.0    1     84     94   0.00E  46.00  46.00
12:24:24   0.0   0.0   0.5  99.5   0.0    1    140    136   0.00E  46.00  46.00
12:24:24   0.0   0.0   0.5  99.5   0.0    1     82     98   0.00E  46.00  45.00
12:24:25   0.0   0.0   0.0 100.0   0.0    1    160    152   0.00E  46.00  45.00
12:24:25   0.5   0.0   0.0  99.5   0.0    1     84     90   0.00E  46.00  45.00
12:24:26   0.0   0.0   1.0  99.0   0.0    1    448    392   0.00E  46.00  45.00
12:24:26   0.0   0.0   0.5  99.5   0.0    1    942    908   0.00E  46.00  46.00
12:24:27   0.0   0.0   0.5  99.5   0.0    1    306    226   0.00E  46.00  45.00
12:24:27   0.0   0.0   0.0 100.0   0.0    1    100    100   0.00E  45.00  46.00
12:24:28   0.0   0.0   0.5  99.5   0.0    1    200    178   0.00E  46.00  46.00
12:24:28   0.0   0.0   0.5  99.5   0.0    1     96    110   0.00E  46.00  45.00
12:24:29   0.0   0.0   0.0 100.0   0.0    1    130    114   0.00E  46.00  46.00
12:24:29   0.0   0.0   0.5  99.5   0.0    1    100    108   0.00E  46.00  45.00
12:24:30   0.0   0.0   0.5  99.5   0.0    1    214    172   0.00E  46.00  45.00
12:24:30   0.0   0.0   0.0 100.0   0.0    1     76     90   0.00E  46.00  46.00
12:24:31   0.0   0.0   0.5  99.5   0.0    1    182    166   0.00E  46.00  45.00
12:24:31   0.0   0.0   0.5  99.5   0.0    1    722    676   0.00E  46.00  45.00
12:24:32   0.5   0.0   0.0  99.5   0.0    1    600    412   0.00E  46.00  45.00
12:24:32   0.0   0.0   0.5  99.5   0.0    1    104    102   0.00E  46.00  45.00
12:24:33   0.0   0.0   0.5  99.5   0.0    1    162    158   0.00E  46.00  45.00
12:24:33   0.0   0.0   0.5  99.5   0.0    1    100    110   0.00E  46.00  46.00
12:24:34   0.0   0.0   0.5  99.5   0.0    1    126    110   0.00E  46.00  45.00
12:24:34   0.0   0.0   0.5  99.5   0.0    1     88     92   0.00E  46.00  45.00
12:24:35   0.0   0.0   0.5  99.5   0.0    1    142    128   0.00E  46.00  45.00
12:24:35   0.0   0.0   0.5  99.5   0.0    1    114    120   0.00E  46.00  45.00
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts  soc-th cpu-th
12:24:36   0.0   0.0   0.5  99.5   0.0    1    134    126   0.00E  46.00  45.00
12:24:36   0.5   0.0   0.0  99.0   0.5    1    344    304   0.00E  46.00  45.00
12:24:37   0.0   0.0   0.5  99.5   0.0    2    688    724   0.00E  46.00  45.00
12:24:37   0.0   0.0   0.5  99.5   0.0    2    130    124   0.00E  46.00  45.00
12:24:38   0.0   0.0   0.5  99.5   0.0    2    384    370   0.00E  46.00  46.00
12:24:38   0.0   0.0   0.5  99.5   0.0    2    130    134   0.00E  46.00  45.00
12:24:39   0.0   0.0   0.0 100.0   0.0    2    120    128   0.00E  46.00  45.00
12:24:39   0.0   0.0   0.5  99.5   0.0    2    228    196   0.00E  46.00  45.00
12:24:40   0.5   0.0   0.0  99.5   0.0    2    248    224   0.00E  46.00  45.00
12:24:40   0.5   0.0   0.5  99.0   0.0    2    226    220   0.00E  46.00  45.00
12:24:41   0.0   0.0   0.0 100.0   0.0    1    170    172   0.00E  46.00  45.00
12:24:41   0.0   0.0   0.5  99.5   0.0    2    510    452   0.00E  46.00  45.00
12:24:42   0.5   0.0   0.0  99.5   0.0    2    234    184   0.00E  46.00  45.00
12:24:42   0.0   0.0   0.5  99.5   0.0    2    138    134   0.00E  46.00  46.00
12:24:43   0.0   0.0   0.5  99.5   0.0    2    112    124   0.00E  46.00  45.00
12:24:43   0.0   0.0   0.0 100.0   0.0    2    148    136   0.00E  46.00  45.00
12:24:44   0.0   0.0   0.5  99.5   0.0    2    366    352   0.00E  46.00  45.00
12:24:44   0.0   0.0   0.0 100.0   0.0    1    130    124   0.00E  46.00  45.00
12:24:45   0.5   0.0   0.5  99.0   0.0    2    102    100   0.00E  46.00  46.00
12:24:45   0.0   0.0   0.5  99.5   0.0    2    140    126   0.00E  46.00  46.00
12:24:46   0.0   0.0   0.0 100.0   0.0    1    110    104   0.00E  46.00  46.00
12:24:46   0.5   0.0   0.5  99.0   0.0    2    618    578   0.00E  46.00  46.00
12:24:47   0.0   0.0   0.5  99.5   0.0    2    324    286   0.00E  46.00  46.00
12:24:47   0.0   0.0   0.0 100.0   0.0    2    130    122   0.00E  45.00  45.00
12:24:48   0.5   0.0   0.5  99.0   0.0    2     88    104   0.00E  46.00  46.00
12:24:48   0.0   0.0   0.5  99.5   0.0    2    126    120   0.00E  46.00  45.00
12:24:49   0.0   0.0   0.5  99.5   0.0    2     82    100   0.00E  46.00  46.00
12:24:49   0.0   0.0   0.5  99.5   0.0    2    132    134   0.00E  46.00  45.00
12:24:50   0.0   0.0   0.0 100.0   0.0    2    368    360   0.00E  46.00  46.00
12:24:50   0.5   0.0   0.5  99.0   0.0    2    120    126   0.00E  46.00  46.00
12:24:51   0.0   0.0   1.0  99.0   0.0    1    212    198   0.00E  46.00  45.00
12:24:51   0.0   0.0   0.5  99.0   0.5    2    590    538   0.00E  46.00  46.00
12:24:52   0.0   0.0   0.0 100.0   0.0    2    218    170   0.00E  46.00  46.00
12:24:52   0.0   0.0   0.5  99.5   0.0    2    118    112   0.00E  46.00  46.00
12:24:53   0.0   0.0   0.5  99.5   0.0    2    104    112   0.00E  46.00  46.00
12:24:53   0.0   0.0   0.0 100.0   0.0    2    140    136   0.00E  46.00  45.00
12:24:54   0.0   0.0   0.5  99.5   0.0    1    162    148   0.00E  46.00  46.00
12:24:54   0.5   0.0   0.0  99.5   0.0    2    118    132   0.00E  46.00  46.00
12:24:55   0.0   0.0   0.5  99.5   0.0    2    114    126   0.00E  46.00  46.00
12:24:55   0.0   0.0   0.5  99.5   0.0    1    124    132   0.00E  46.00  46.00
12:24:56   0.0   0.0   0.5  99.5   0.0    1    354    262   0.00E  46.00  46.00
12:24:56   0.5   0.0   0.0  99.5   0.0    2    812    650   0.00E  46.00  46.00
12:24:57   0.0   0.0   0.5  99.5   0.0    1    196    152   0.00E  46.00  46.00
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts  soc-th cpu-th
12:24:57   0.0   0.0   0.5  99.5   0.0    1    120    110   0.00E  46.00  46.00
12:24:58   0.0   0.0   0.0 100.0   0.0    2    104     98   0.00E  46.00  45.00
12:24:58   0.0   0.0   0.5  99.5   0.0    1    134    126   0.00E  46.00  46.00
12:24:59   0.5   0.0   0.0  99.5   0.0    1    146    134   0.00E  46.00  45.00
12:24:59   0.0   0.0   0.0 100.0   0.0    2     76     80   0.00E  46.00  46.00
12:25:00   0.0   0.0   0.5  99.5   0.0    1    176    182   0.00E  46.00  45.00
12:25:00   0.0   0.0   0.0 100.0   0.0    1     76     96   0.00E  46.00  46.00
12:25:01   0.0   0.0   0.5  99.5   0.0    2    110    114   0.00E  46.00  46.00
12:25:01   0.0   0.0   0.5  99.5   0.0    1    620    570   0.00E  46.00  45.00
12:25:02   0.0   0.0   0.5  99.5   0.0    1    542    488   0.00E  46.00  46.00
12:25:02   0.0   0.0   0.5  99.5   0.0    1     90    110   0.00E  46.00  46.00
12:25:03   0.0   0.0   0.0 100.0   0.0    1    170    164   0.00E  46.00  45.00
12:25:03   0.0   0.0   0.5  99.5   0.0    1    104    102   0.00E  46.00  46.00
12:25:04   0.0   0.0   0.5  99.5   0.0    1    136    122   0.00E  46.00  46.00
12:25:04   0.0   0.0   0.5  99.5   0.0    1     88    102   0.00E  46.00  46.00
12:25:05   0.0   0.0   0.5  99.5   0.0    1    152    160   0.00E  46.00  46.00
12:25:05   0.5   0.0   0.0  99.5   0.0    1     98    102   0.00E  46.00  46.00
12:25:06   0.0   0.0   0.0 100.0   0.0    1    112    116   0.00E  46.00  46.00
12:25:06   0.0   0.0   1.0  98.5   0.5    1    900    746   0.00E  46.00  45.00
12:25:07   0.0   0.0   0.0 100.0   0.0    1    296    278   0.00E  46.00  46.00
12:25:07   0.5   0.0   0.5  99.0   0.0    1    104    128   0.00E  46.00  46.00
12:25:08   0.5   0.0   0.5  99.0   0.0    1    370    354   0.00E  46.00  46.00
12:25:08   0.0   0.0   0.0 100.0   0.0    1     82    108   0.00E  46.00  45.00
12:25:09   0.0   0.0   0.0 100.0   0.0    1    130    118   0.00E  46.00  45.00
12:25:09   0.0   0.0   0.5  99.5   0.0    1    106    116   0.00E  46.00  46.00
12:25:10   0.0   0.0   0.5  99.5   0.0    1    140    132   0.00E  46.00  46.00
12:25:10   0.0   0.0   0.0 100.0   0.0    1    134    154   0.00E  46.00  46.00
12:25:11   0.0   0.0   0.5  99.5   0.0    1    150    142   0.00E  46.00  46.00
12:25:11   0.0   0.0   0.5  99.5   0.0    1    582    394   0.00E  46.00  46.00
12:25:12   0.5   0.0   0.5  99.0   0.0    1    270    260   0.00E  46.00  46.00
12:25:12   0.0   0.0   0.5  99.5   0.0    1    108    114   0.00E  46.00  46.00
12:25:13   0.5   0.0   0.0  99.5   0.0    1    136    132   0.00E  46.00  45.00
12:25:13   0.0   0.0   0.0 100.0   0.0    1    124    132   0.00E  46.00  46.00
12:25:14   0.0   0.0   0.5  99.5   0.0    1    414    388   0.00E  46.00  46.00
12:25:14   0.0   0.0   0.5  99.5   0.0    1     88     94   0.00E  46.00  46.00
12:25:15   0.0   0.0   0.5  99.5   0.0    2    156    144   0.00E  46.00  46.00
12:25:15   0.0   0.0   0.5  99.5   0.0    2     94     96   0.00E  46.00  46.00
12:25:16   0.0   0.0   0.0 100.0   0.0    2    172    162   0.00E  46.00  46.00
12:25:16   0.5   0.0   0.5  99.0   0.0    1    702    652   0.00E  46.00  46.00
