timestamp,current_amps,supply_voltage,power_watts
13:06:17,0.471,16.094,7.075
13:06:17,0.441,16.095,7.075
13:06:17,0.503,16.067,8.075
13:06:17,5.123,16.067,81.500
13:06:17,5.123,15.909,122.100
13:06:17,7.689,15.883,122.100
13:06:17,7.349,15.880,116.700
13:06:17,7.175,15.880,113.900
13:06:17,7.175,15.877,109.650
13:06:17,6.899,15.891,99.650
13:06:17,6.264,15.908,99.650
13:06:17,5.610,15.916,89.300
13:06:17,5.648,15.916,89.900
13:06:17,5.648,15.919,91.700
13:06:17,5.740,15.974,91.700
13:06:17,0.775,16.070,12.450
13:06:17,0.255,16.070,4.100
13:06:17,0.255,16.086,4.025
13:06:17,0.250,16.090,4.025
13:06:17,0.291,16.093,4.675
13:06:17,0.324,16.093,5.200
13:06:17,0.324,16.093,6.150
13:06:17,0.383,16.091,6.850
13:06:17,0.425,16.091,6.850
13:06:17,0.489,16.090,7.875
13:06:17,0.520,16.090,8.350
13:06:17,0.520,16.089,8.525
13:06:17,0.530,16.089,8.525
13:06:17,0.530,16.090,8.525
13:06:17,0.519,16.090,8.350
13:06:17,0.519,16.090,8.100
13:06:17,0.505,16.090,8.100
13:06:17,0.498,16.091,8.025
13:06:17,0.495,16.091,7.950
13:06:17,0.495,16.091,7.900
13:06:17,0.491,16.090,7.900
13:06:17,0.490,16.090,7.875
13:06:17,0.485,16.093,7.825
13:06:17,0.484,16.093,7.775
13:06:17,0.484,16.091,7.700
13:06:17,0.479,16.093,7.700
13:06:17,0.481,16.091,7.750
13:06:17,0.476,16.091,7.650
13:06:17,0.476,16.091,7.625
13:06:17,0.473,16.093,7.625
13:06:17,0.466,16.091,7.500
13:06:17,0.465,16.093,7.500
13:06:17,0.463,16.093,7.450
13:06:17,0.463,16.093,7.425
13:06:17,0.460,16.091,7.425
13:06:17,0.456,16.094,7.325
13:06:17,0.454,16.094,7.300
13:06:17,0.454,16.091,7.250
13:06:17,0.451,16.091,7.250
13:06:17,0.449,16.093,7.200
13:06:17,0.449,16.093,7.200
13:06:17,0.449,16.093,7.175
13:06:17,0.445,16.093,7.175
13:06:17,0.445,16.093,7.175
13:06:17,0.439,16.093,7.050
13:06:17,0.439,16.093,7.075
