  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts  soc-th cpu-th
10:22:21   3.1   0.0   8.2  77.0  11.7    1   2606   1808   0.00E  46.00  45.00
10:22:22   7.3   0.0  11.9  58.5  22.3    2  27684  21004   0.00E  47.00  46.00
10:22:22   7.2   0.0  12.3  68.7  11.8    2  33322  24106   0.00E  46.00  46.00
10:22:23   2.7   0.0   3.7  93.6   0.0    1  31564  19890   0.00E  46.00  46.00
10:22:23   5.9   0.0  11.2  81.8   1.1    2  32612  23196   0.00E  47.00  46.00
10:22:24  23.2   0.0   6.7  69.6   0.5    2  41692  28116   0.00E  48.00  46.00
10:22:24  20.2   0.0   7.4  72.3   0.0    1  44542  30658   0.00E  48.00  47.00
10:22:25  18.8   0.0   8.1  73.1   0.0    2  43996  30922   0.00E  48.00  47.00
10:22:25  17.9   0.0   8.2  73.9   0.0    1  44026  30618   0.00E  48.00  47.00
10:22:26  19.9   0.0   6.5  73.7   0.0    2  43822  29576   0.00E  48.00  47.00
10:22:26  20.0   0.0   6.5  73.5   0.0    1  44092  30226   0.00E  48.00  47.00
10:22:27  20.1   0.0   8.8  71.1   0.0    2  43736  31160   0.00E  48.00  47.00
10:22:27  20.1   0.0   8.5  70.9   0.5    2  44128  31196   0.00E  48.00  47.00
10:22:28  19.8   0.0   8.3  71.9   0.0    3  44612  31430   0.00E  48.00  47.00
10:22:29  19.9   0.0   9.9  70.2   0.0    2  45194  30162   0.00E  49.00  47.00
10:22:29  32.6   0.0  21.8  45.6   0.0   11  62400  26126   0.00E  50.00  48.00
10:22:30  34.6   0.0  18.1  47.3   0.0    2  50908  25878   0.00E  50.00  48.00
10:22:30  19.4   0.0   7.5  73.1   0.0    5  44422  30680   0.00E  49.00  48.00
10:22:31  22.7   0.0  15.5  61.9   0.0    3  43940  29342   0.00E  50.00  48.00
10:22:31  18.2   0.0   7.2  74.6   0.0    1  43714  30482   0.00E  49.00  48.00
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts  soc-th cpu-th
10:22:32  20.4   0.0   8.9  70.7   0.0    3  44046  30748   0.00E  48.00  47.00
10:22:32  24.9   0.0  12.2  63.0   0.0    1  43844  29854   0.00E  49.00  47.00
10:22:33  18.8   0.0   6.1  75.1   0.0    1  43276  29776   0.00E  49.00  47.00
10:22:33  22.3   0.0  13.8  63.8   0.0    4  44004  29100   0.00E  48.00  47.00
10:22:34  18.8   0.0   6.1  75.1   0.0    1  45350  31576   0.00E  48.00  47.00
10:22:34  28.3   0.0  19.8  51.9   0.0    1  44206  26622   0.00E  49.00  48.00
10:22:35  21.7   0.0   6.3  72.0   0.0    1  44148  30790   0.00E  49.00  48.00
10:22:35  22.6   0.0  14.0  63.4   0.0    4  44300  29390   0.00E  50.00  48.00
10:22:36  20.2   0.0   7.4  72.3   0.0    1  44382  30534   0.00E  49.00  48.00
10:22:36  21.9   0.0   5.9  72.2   0.0    1  43876  30900   0.00E  48.00  48.00
10:22:37  21.4   0.0   6.2  72.4   0.0    1  44404  31824   0.00E  49.00  47.00
10:22:37  18.8   0.0  10.9  70.3   0.0    1  43794  29978   0.00E  49.00  47.00
10:22:38  13.7   0.0  10.7  75.6   0.0    2  31628  20826   0.00E  48.00  47.00
10:22:38   0.0   0.0   0.0 100.0   0.0    1    160    132   0.00E  47.00  47.00
10:22:39   0.5   0.0   0.0  99.5   0.0    2   2760   2488   0.00E  47.00  47.00
10:22:39   1.5   0.0   4.0  94.4   0.0    2    526    486   0.00E  48.00  47.00
10:22:40   1.5   0.0   3.0  95.0   0.5    2    826    692   0.00E  47.00  47.00
10:22:40   0.5   0.0   0.0  99.5   0.0    1    444    324   0.00E  47.00  47.00
10:22:41   0.0   0.0   0.0 100.0   0.0    1    110    126   0.00E  47.00  46.00
10:22:41   0.0   0.0   0.5  99.5   0.0    1     76     84   0.00E  46.00  46.00
10:22:42   0.0   0.0   0.0 100.0   0.0    1    120    112   0.00E  47.00  46.00
10:22:42   0.0   0.0   0.5  99.5   0.0    1     88     94   0.00E  46.00  46.00
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts  soc-th cpu-th
10:22:43   0.0   0.0   0.0 100.0   0.0    1    118    104   0.00E  46.00  46.00
10:22:43   0.0   0.0   0.0 100.0   0.0    1    176    168   0.00E  46.00  46.00
10:22:44   0.0   0.0   0.5  96.0   3.5    1   2322   2220   0.00E  46.00  46.00
10:22:44   0.0   0.0   1.0  98.0   1.0    1   1418   1686   0.00E  46.00  45.00
10:22:45   3.5   0.0   6.1  90.4   0.0    1   1170   1012   0.00E  46.00  46.00
10:22:45   0.0   0.0   0.5  99.5   0.0    1    140    136   0.00E  46.00  46.00
10:22:46   0.0   0.0   0.0 100.0   0.0    1    100    102   0.00E  46.00  46.00
10:22:46   0.0   0.0   0.0 100.0   0.0    1    350    246   0.00E  46.00  46.00
