Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts  soc-th cpu-th\
14:30:46   0.0   0.0   0.3  99.7   0.0    1    244    202   0.00E  47.00  47.00\
14:30:47   0.0   0.0   0.2  99.8   0.0    2    602    413   0.00E  47.00  47.00\
14:30:48   0.0   0.0   0.5  99.5   0.0    2    320    256   0.00E  47.00  47.00\
14:30:49  16.8   0.0   2.8  80.4   0.0    2    977    868   0.00E  48.00  47.00\
14:30:50   0.0   0.0   0.3  99.7   0.0    1    288    242   0.00E  47.00  47.00\
14:30:51   3.0   0.0   0.5  96.5   0.0    2    289    258   0.00E  47.00  47.00\
14:30:52   0.3   0.0   0.0  99.7   0.0    2    826    498   0.00E  47.00  47.00\
14:30:53   0.0   0.0   0.3  99.7   0.0    2    245    195   0.00E  47.00  47.00\
14:30:54   0.5   0.0   0.2  99.3   0.0    2    398    353   0.00E  47.00  47.00\
14:30:55   0.0   0.0   0.5  99.5   0.0    2    259    236   0.00E  47.00  47.00\
14:30:56   0.5   0.0   0.2  99.3   0.0    2    366    293   0.00E  47.00  47.00\
14:30:57   0.0   0.0   0.8  99.2   0.0    2    949    706   0.00E  47.00  47.00\
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts  soc-th cpu-th\
14:30:58   0.2   0.0   0.2  99.5   0.0    2    234    203   0.00E  48.00  47.00\
14:30:59   0.5   0.0   0.2  99.3   0.0    2    266    217   0.00E  47.00  47.00\
14:31:00   0.2   0.0   0.8  99.0   0.0    2    419    344   0.00E  47.00  47.00\
14:31:01   0.2   0.0   0.5  99.0   0.2    2    408    307   0.00E  47.00  47.00\
14:31:02   0.3   0.0   0.3  99.5   0.0    2    436    371   0.00E  47.00  47.00\
14:31:03   0.0   0.0   0.5  99.5   0.0    2    244    207   0.00E  47.00  47.00\
14:31:04   0.2   0.0   0.5  99.3   0.0    2    257    191   0.00E  47.00  47.00\
14:31:05   8.3   0.0   1.3  90.5   0.0    2    946    669   0.00E  47.00  47.00\
14:31:06   0.0   0.0   0.3  99.7   0.0    1    318    233   0.00E  47.00  47.00\
14:31:07   0.0   0.0   0.3  99.7   0.0    1    556    359   0.00E  48.00  47.00\
14:31:08   0.2   0.0   0.2  99.5   0.0    1    155    146   0.00E  47.00  47.00\
14:31:09   0.0   0.0   0.2  99.8   0.0    1    168    156   0.00E  48.00  47.00\
14:31:10   0.0   0.0   0.5  99.5   0.0    1    191    181   0.00E  48.00  47.00\
14:31:11   0.0   0.0   0.5  99.5   0.0    1    521    558   0.00E  47.00  47.00\
14:31:12   0.3   0.0   0.0  99.7   0.0    1    738    701   0.00E  48.00  47.00\
14:31:13   0.2   0.0   0.0  99.8   0.0    2    188    190   0.00E  48.00  47.00\
14:31:14   0.0   0.0   0.5  99.5   0.0    1    172    158   0.00E  47.00  47.00\
14:31:15   0.0   0.0   0.2  99.8   0.0    2    214    196   0.00E  48.00  47.00\
14:31:16   0.3   0.0   0.0  99.5   0.3    2    234    192   0.00E  47.00  47.00\
14:31:17   0.0   0.0   0.2  99.8   0.0    1    406    383   0.00E  47.00  47.00\
14:31:18   0.0   0.0   0.5  99.5   0.0    1    306    241   0.00E  48.00  47.00\
14:31:19   0.2   0.0   0.0  99.8   0.0    2    158    145   0.00E  47.00  47.00\
14:31:20   0.0   0.0   0.2  99.8   0.0    2    143    129   0.00E  48.00  47.00\
14:31:21   0.0   0.0   0.5  99.3   0.2    2    223    193   0.00E  47.00  47.00\
14:31:22   0.0   0.0   0.3  99.7   0.0    2    390    315   0.00E  47.00  48.00\
14:31:23   0.0   0.0   0.2  99.8   0.0    2    148    143   0.00E  48.00  47.00\
14:31:24   0.0   0.0   0.2  99.8   0.0    2    266    249   0.00E  48.00  48.00\
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts  soc-th cpu-th\
14:31:25   0.0   0.0   0.5  99.5   0.0    2    187    173   0.00E  47.00  47.00\
14:31:26   0.0   0.0   0.5  99.5   0.0    1    284    235   0.00E  48.00  48.00\
14:31:27   0.0   0.0   0.3  99.7   0.0    2    650    540   0.00E  47.00  47.00\
14:31:28   0.0   0.0   0.2  99.8   0.0    2    159    144   0.00E  48.00  48.00\
14:31:29   0.3   0.0   0.0  99.7   0.0    2    212    190   0.00E  47.00  47.00\
14:31:30   0.0   0.0   0.5  99.5   0.0    2    285    207   0.00E  48.00  47.00\
14:31:31   0.0   0.0   0.0 100.0   0.0    2    350    302   0.00E  48.00  47.00\
14:31:32   0.0   0.0   0.5  99.5   0.0    2    380    341   0.00E  48.00  47.00\
14:31:33   0.0   0.0   0.2  99.8   0.0    2    206    186   0.00E  48.00  48.00\
14:31:34   0.0   0.0   0.2  99.8   0.0    2    149    144   0.00E  48.00  47.00\
14:31:35  14.8   0.0   2.8  82.4   0.0    2   1007    838   0.00E  49.00  48.00\
14:31:36   2.2   0.0   0.2  97.5   0.0    2    436    341   0.00E  48.00  48.00\
14:31:37   2.8   0.0   0.3  97.0   0.0    2    899    828   0.00E  48.00  48.00\
14:31:38   0.2   0.0   0.2  99.5   0.0    2    298    219   0.00E  48.00  48.00\
14:31:39   0.2   0.0   0.2  99.5   0.0    2    283    204   0.00E  48.00  47.00\
14:31:40   0.2   0.0   0.5  99.2   0.0    1    526    541   0.00E  48.00  48.00\
14:31:41   0.2   0.0   0.5  99.0   0.2    1    538    393   0.00E  48.00  48.00\
14:31:42   0.3   0.0   0.3  99.5   0.0    2   1144   1005   0.00E  48.00  48.00\
14:31:43   0.2   0.0   0.2  99.5   0.0    1    254    202   0.00E  48.00  48.00\
14:31:44   0.2   0.0   0.5  99.3   0.0    1    249    207   0.00E  48.00  48.00\
14:31:45   0.3   0.0   0.0  99.7   0.0    2    283    254   0.00E  48.00  48.00\
14:31:46   0.2   0.0   0.2  99.5   0.0    2    391    283   0.00E  48.00  48.00\
14:31:47   0.3   0.0   0.3  99.5   0.0    2    512    444   0.00E  48.00  48.00\
14:31:48   0.0   0.0   0.5  99.5   0.0    1    399    330   0.00E  48.00  48.00\
14:31:49   0.2   0.0   0.2  99.5   0.0    2    244    201   0.00E  48.00  48.00\
14:31:50   0.0   0.0   0.3  99.7   0.0    2    264    213   0.00E  48.00  48.00\
14:31:51   7.6   0.0   1.8  90.7   0.0    2    975    755   0.00E  48.00  48.00\
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts  soc-th cpu-th\
14:31:52   0.0   0.0   0.5  99.5   0.0    2    695    639   0.00E  48.00  48.00\
14:31:53   0.0   0.0   0.2  99.8   0.0    1    148    142   0.00E  48.00  48.00\
14:31:54   0.2   0.0   0.5  99.3   0.0    1    254    199   0.00E  48.00  48.00\
14:31:55   0.0   0.0   0.3  99.7   0.0    1    143    141   0.00E  48.00  48.00\
14:31:56   0.2   0.0   0.5  99.0   0.2    2    464    354   0.00E  48.00  48.00\
14:31:57   0.0   0.0   0.3  99.7   0.0    1    490    452   0.00E  48.00  48.00\
14:31:58   0.0   0.0   0.2  99.8   0.0    1    143    142   0.00E  48.00  48.00\
14:31:59   0.2   0.0   0.2  99.5   0.0    1    148    144   0.00E  48.00  48.00\
14:32:00   0.2   0.0   0.0  99.8   0.0    1    265    254   0.00E  48.00  48.00\
14:32:01   0.0   0.0   0.5  99.2   0.3    1    292    256   0.00E  48.00  48.00\
14:32:02   0.0   0.0   0.5  99.5   0.0    1    764    707   0.00E  48.00  48.00\
14:32:03   0.0   0.0   0.2  99.8   0.0    1    160    148   0.00E  48.00  48.00\
14:32:04   0.2   0.0   0.2  99.5   0.0    1    167    149   0.00E  48.00  48.00\
14:32:05   0.0   0.0   0.2  99.8   0.0    1    163    155   0.00E  48.00  48.00\
14:32:06   0.0   0.0   0.3  99.7   0.0    1    453    299   0.00E  48.00  48.00\
14:32:07   0.2   0.0   0.2  99.5   0.0    1    614    556   0.00E  48.00  48.00\
14:32:08   0.0   0.0   0.2  99.8   0.0    1    157    132   0.00E  48.00  48.00\
14:32:09   0.0   0.0   0.2  99.8   0.0    1    181    166   0.00E  48.00  48.00\
14:32:10   0.0   0.0   0.2  99.8   0.0    1    171    154   0.00E  48.00  48.00\
14:32:11   0.0   0.0   0.5  99.5   0.0    1    184    158   0.00E  48.00  48.00\
14:32:12   0.2   0.0   0.2  99.5   0.0    1    701    616   0.00E  48.00  48.00\
14:32:13   0.0   0.0   0.2  99.8   0.0    1    197    188   0.00E  48.00  48.00\
14:32:14   0.0   0.0   0.5  99.5   0.0    1    157    148   0.00E  48.00  48.00\
14:32:15   0.0   0.0   0.0 100.0   0.0    1    143    129   0.00E  48.00  48.00\
14:32:16   0.2   0.0   0.5  99.3   0.0    1    227    190   0.00E  48.00  48.00\
14:32:17   0.0   0.0   0.0 100.0   0.0    1    370    339   0.00E  48.00  48.00\
14:32:18   0.2   0.0   0.2  99.5   0.0    1    302    236   0.00E  48.00  48.00\
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts  soc-th cpu-th\
14:32:19   0.0   0.0   0.3  99.7   0.0    1    191    160   0.00E  48.00  48.00\
14:32:20   0.0   0.0   0.5  99.5   0.0    1    150    147   0.00E  49.00  48.00\
14:32:21  11.2   0.0   3.0  85.5   0.2    2    981    789   0.00E  49.00  49.00\
14:32:22   5.0   0.0   0.8  94.2   0.0    1    925    918   0.00E  49.00  49.00\
14:32:23   2.8   0.0   0.0  97.2   0.0    2    245    231   0.00E  49.00  48.00\
14:32:24   0.2   0.0   0.5  99.3   0.0    2    340    260   0.00E  49.00  48.00\
14:32:25   0.0   0.0   0.3  99.7   0.0    2    245    215   0.00E  49.00  48.00\
14:32:26   0.5   0.0   0.2  99.0   0.2    2    636    593   0.00E  49.00  49.00\
14:32:27   0.0   0.0   0.3  99.7   0.0    2    858    795   0.00E  49.00  48.00\
14:32:28   0.2   0.0   0.2  99.5   0.0    2    236    209   0.00E  49.00  48.00\
14:32:29   0.0   0.0   0.5  99.5   0.0    2    235    204   0.00E  49.00  48.00\
14:32:30   0.5   0.0   0.2  99.3   0.0    1    334    259   0.00E  49.00  48.00\
14:32:31   0.0   0.0   0.3  99.7   0.0    2    399    299   0.00E  48.00  48.00\
14:32:32   0.2   0.0   0.5  99.3   0.0    2    531    475   0.00E  49.00  48.00\
14:32:33   0.3   0.0   0.3  99.5   0.0    2    260    232   0.00E  49.00  48.00\
14:32:34   0.2   0.0   0.2  99.5   0.0    2    240    218   0.00E  49.00  48.00\
14:32:35   0.0   0.0   0.5  99.5   0.0    1    253    232   0.00E  48.00  49.00\
14:32:36   0.2   0.0   0.2  99.5   0.0    1    400    363   0.00E  49.00  48.00\
14:32:37   8.3   0.0   1.3  90.5   0.0    2   1266   1030   0.00E  49.00  49.00\
14:32:38   0.0   0.0   0.3  99.7   0.0    1    162    147   0.00E  49.00  48.00\
14:32:39   0.0   0.0   0.2  99.8   0.0    1    141    141   0.00E  49.00  49.00\
14:32:40   0.2   0.0   0.2  99.5   0.0    1    171    156   0.00E  49.00  49.00\
14:32:41   0.0   0.0   0.2  99.5   0.2    1    209    181   0.00E  49.00  49.00\
14:32:42   0.2   0.0   0.5  99.2   0.0    1   1100   1063   0.00E  49.00  48.00\
14:32:43   0.0   0.0   0.2  99.8   0.0    1    153    149   0.00E  49.00  49.00\
14:32:44   0.0   0.0   0.2  99.8   0.0    1    166    149   0.00E  49.00  49.00\
14:32:45   0.0   0.0   0.2  99.8   0.0    1    154    153   0.00E  49.00  48.00\
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts  soc-th cpu-th\
14:32:46   0.3   0.0   0.0  99.7   0.0    1    370    269   0.00E  49.00  49.00\
14:32:47   0.0   0.0   0.5  99.5   0.0    1    554    485   0.00E  49.00  48.00\
14:32:48   0.0   0.0   0.3  99.7   0.0    1    297    238   0.00E  49.00  49.00\
14:32:49   0.2   0.0   0.0  99.8   0.0    2    164    151   0.00E  49.00  49.00\
14:32:50   0.2   0.0   0.0  99.8   0.0    1    148    137   0.00E  49.00  49.00\
14:32:51   0.0   0.0   0.2  99.5   0.2    1    195    170   0.00E  49.00  49.00\
14:32:52   0.0   0.0   0.5  99.5   0.0    1    557    458   0.00E  49.00  49.00\
14:32:53   0.0   0.0   0.2  99.8   0.0    1    182    175   0.00E  49.00  49.00\
14:32:54   0.2   0.0   0.2  99.5   0.0    1    284    227   0.00E  49.00  48.00\
14:32:55   0.0   0.0   0.3  99.7   0.0    1    135    121   0.00E  49.00  48.00\
14:32:56   0.0   0.0   0.3  99.7   0.0    1    197    163   0.00E  49.00  49.00\
14:32:57   0.2   0.0   0.5  99.3   0.0    1    597    536   0.00E  49.00  49.00\
14:32:58   0.0   0.0   0.2  99.8   0.0    1    161    144   0.00E  49.00  49.00\
14:32:59   0.0   0.0   0.3  99.7   0.0    1    131    138   0.00E  49.00  49.00\
14:33:00   0.0   0.0   0.2  99.8   0.0    1    264    246   0.00E  49.00  49.00\
14:33:01   0.2   0.0   0.2  99.5   0.0    1    348    269   0.00E  49.00  49.00\
14:33:02   0.0   0.0   0.2  99.8   0.0    1    475    439   0.00E  49.00  49.00\
14:33:03   0.0   0.0   0.5  99.5   0.0    1    173    168   0.00E  49.00  49.00\
14:33:04   0.5   0.0   0.0  99.5   0.0    1    182    168   0.00E  49.00  49.00\
14:33:05   0.0   0.0   0.2  99.8   0.0    1    176    171   0.00E  49.00  49.00\
14:33:06   0.2   0.0   0.2  99.2   0.2    1    321    244   0.00E  49.00  49.00\
14:33:07   9.0   0.0   2.3  88.7   0.0    2   1180    841   0.00E  51.00  49.00\
14:33:08   8.0   0.0   0.8  91.2   0.0    1    320    379   0.00E  49.00  49.00\
14:33:09   2.8   0.0   0.3  97.0   0.0    2    277    278   0.00E  50.00  49.00\
14:33:10   0.2   0.0   0.2  99.5   0.0    2    231    209   0.00E  49.00  49.00\
14:33:11   0.0   0.0   0.5  99.2   0.2    2    294    240   0.00E  49.00  49.00\
14:33:12   0.5   0.0   0.3  99.2   0.0    2   1244   1167   0.00E  49.00  49.00\
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts  soc-th cpu-th\
14:33:13   0.5   0.0   0.2  99.3   0.0    2    285    231   0.00E  49.00  49.00\
14:33:14   0.0   0.0   0.5  99.5   0.0    2    306    232   0.00E  49.00  49.00\
14:33:15   0.2   0.0   0.2  99.5   0.0    2    263    204   0.00E  49.00  49.00\
14:33:16   0.0   0.0   0.5  99.2   0.2    2    379    316   0.00E  49.00  49.00\
14:33:17   0.2   0.0   0.5  99.2   0.0    2   1105    998   0.00E  49.00  49.00\
14:33:18   0.0   0.0   0.3  99.7   0.0    2    478    364   0.00E  49.00  49.00\
14:33:19   0.2   0.0   0.2  99.5   0.0    2    309    259   0.00E  49.00  49.00\
14:33:20   0.2   0.0   0.2  99.5   0.0    2    265    223   0.00E  49.00  49.00\
14:33:21   0.3   0.0   0.3  99.5   0.0    2    312    262   0.00E  49.00  49.00\
14:33:22   0.2   0.0   0.2  99.5   0.0    1    465    409   0.00E  49.00  49.00\
14:33:23   8.5   0.0   1.2  90.2   0.0    2    886    697   0.00E  50.00  49.00\
14:33:24   0.3   0.0   0.0  99.7   0.0    1    292    271   0.00E  49.00  49.00\
14:33:25   0.0   0.0   0.2  99.8   0.0    1    161    133   0.00E  49.00  49.00\
14:33:26   0.2   0.0   0.5  99.0   0.2    1    218    203   0.00E  49.00  49.00\
14:33:27   0.0   0.0   0.3  99.7   0.0    1    575    549   0.00E  49.00  49.00\
14:33:28   0.0   0.0   0.5  99.5   0.0    1    374    410   0.00E  49.00  49.00\
14:33:29   0.0   0.0   0.2  99.8   0.0    1    166    159   0.00E  49.00  49.00\
14:33:30   0.0   0.0   0.2  99.8   0.0    1    269    254   0.00E  49.00  49.00\
14:33:31   0.0   0.0   0.3  99.7   0.0    1    185    145   0.00E  49.00  49.00\
14:33:32   0.2   0.0   0.2  99.5   0.0    1    518    437   0.00E  49.00  49.00\
14:33:33   0.0   0.0   0.3  99.7   0.0    1    186    170   0.00E  49.00  49.00\
14:33:34   0.2   0.0   0.2  99.5   0.0    1    175    168   0.00E  49.00  49.00\
14:33:35   0.0   0.0   0.2  99.8   0.0    1    161    129   0.00E  49.00  49.00\
14:33:36   0.2   0.0   0.0  99.5   0.2    1    336    279   0.00E  49.00  49.00\
14:33:37   0.2   0.0   0.2  99.5   0.0    1    734    628   0.00E  49.00  49.00\
14:33:38   0.0   0.0   0.2  99.8   0.0    1    176    157   0.00E  49.00  49.00\
14:33:39   0.0   0.0   0.2  99.8   0.0    1    180    182   0.00E  49.00  49.00\
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts  soc-th cpu-th\
14:33:40   0.0   0.0   0.5  99.5   0.0    1    141    126   0.00E  50.00  49.00\
14:33:41   0.0   0.0   0.3  99.7   0.0    1    241    202   0.00E  49.00  49.00\
14:33:42   0.0   0.0   0.3  99.7   0.0    1    456    397   0.00E  49.00  49.00\
14:33:43   0.0   0.0   0.2  99.8   0.0    1    159    154   0.00E  49.00  49.00\
14:33:44   0.0   0.0   0.5  99.5   0.0    1    160    149   0.00E  49.00  49.00\
14:33:45   0.2   0.0   0.0  99.8   0.0    1    185    177   0.00E  49.00  49.00\
14:33:46   0.0   0.0   0.5  99.3   0.2    1    236    179   0.00E  49.00  49.00\
14:33:47   0.3   0.0   0.0  99.7   0.0    1    249    236   0.00E  49.00  49.00\
14:33:48   0.0   0.0   0.2  99.8   0.0    1    294    258   0.00E  49.00  49.00\
14:33:49   0.0   0.0   0.3  99.7   0.0    1    220    203   0.00E  49.00  49.00\
14:33:50   0.2   0.0   0.2  99.5   0.0    1    150    132   0.00E  49.00  49.00\
14:33:51   0.0   0.0   0.2  99.8   0.0    1    189    149   0.00E  49.00  49.00\
14:33:52   0.0   0.0   0.3  99.7   0.0    1    233    197   0.00E  49.00  49.00\
14:33:53   3.5   0.0   1.8  94.7   0.0    3    879    664   0.00E  51.00  49.00\
14:33:54  13.2   0.0   1.2  85.5   0.0    1    526    587   0.00E  50.00  50.00\
14:33:55   2.0   0.0   0.0  98.0   0.0    2    233    222   0.00E  50.00  49.00\
14:33:56   1.2   0.0   0.2  98.5   0.0    2    261    251   0.00E  50.00  49.00\
14:33:57   0.3   0.0   0.3  99.5   0.0    2   1067   1025   0.00E  50.00  49.00\
14:33:58   0.2   0.0   0.5  95.8   3.5    1    492    515   0.00E  50.00  50.00\
14:33:59   0.3   0.0   0.0  99.0   0.8    2    266    242   0.00E  49.00  49.00\
14:34:00   0.2   0.0   0.2  99.5   0.0    2    342    307   0.00E  50.00  50.00\
14:34:01   0.2   0.0   0.2  99.5   0.0    1    259    222   0.00E  49.00  49.00\
14:34:02   0.2   0.0   0.5  99.2   0.0    2    695    641   0.00E  50.00  49.00\
14:34:03   0.0   0.0   0.3  99.7   0.0    2    281    239   0.00E  50.00  50.00\
14:34:04   0.5   0.0   0.3  99.2   0.0    2    322    285   0.00E  50.00  49.00\
14:34:05   0.2   0.0   0.2  99.5   0.0    2    263    220   0.00E  50.00  49.00\
14:34:06   0.2   0.0   0.2  99.5   0.0    2    431    370   0.00E  50.00  49.00\
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts  soc-th cpu-th\
14:34:07   0.3   0.0   0.3  99.5   0.0    1    694    497   0.00E  50.00  49.00\
14:34:08   0.2   0.0   0.2  99.5   0.0    2    251    203   0.00E  50.00  49.00\
14:34:09   4.8   0.0   1.5  93.7   0.0    2    844    628   0.00E  50.00  50.00\
14:34:10   3.0   0.0   0.7  96.3   0.0    2    227    246   0.00E  50.00  50.00\
14:34:11   0.0   0.0   0.5  99.5   0.0    1    158    143   0.00E  49.00  49.00\
14:34:12   0.2   0.0   0.5  99.3   0.0    1    647    619   0.00E  50.00  49.00\
14:34:13   0.0   0.0   0.2  99.8   0.0    1    162    140   0.00E  50.00  49.00\
14:34:14   0.0   0.0   0.2  99.8   0.0    1    337    373   0.00E  49.00  49.00\
14:34:15   0.0   0.0   0.5  99.5   0.0    1    188    160   0.00E  49.00  49.00\
14:34:16   0.0   0.0   0.2  99.8   0.0    1    160    148   0.00E  50.00  50.00\
14:34:17   0.0   0.0   0.3  99.7   0.0    1    337    320   0.00E  50.00  49.00\
14:34:18   0.0   0.0   0.2  99.8   0.0    1    291    262   0.00E  50.00  49.00\
14:34:19   0.2   0.0   0.2  99.5   0.0    1    189    172   0.00E  50.00  50.00\
14:34:20   0.0   0.0   0.3  99.7   0.0    2    193    188   0.00E  50.00  50.00\
14:34:21   0.0   0.0   0.2  99.5   0.2    1    218    187   0.00E  50.00  49.00\
14:34:22   0.2   0.0   0.2  99.5   0.0    2    297    283   0.00E  50.00  50.00\
14:34:23   0.0   0.0   0.2  99.8   0.0    1    139    130   0.00E  50.00  50.00\
14:34:24   0.2   0.0   0.2  99.5   0.0    2    295    276   0.00E  50.00  50.00\
14:34:25   0.0   0.0   0.3  99.7   0.0    2    197    188   0.00E  49.00  50.00\
14:34:26   0.2   0.0   0.2  99.5   0.0    1    224    197   0.00E  50.00  50.00\
14:34:27   0.0   0.0   0.3  99.7   0.0    1    216    200   0.00E  50.00  49.00\
14:34:28   0.0   0.0   0.5  99.5   0.0    2    152    154   0.00E  50.00  49.00\
14:34:29   0.0   0.0   0.2  99.8   0.0    2    155    149   0.00E  50.00  49.00\
14:34:30   0.0   0.0   0.3  99.7   0.0    1    286    285   0.00E  50.00  50.00\
14:34:31   0.0   0.0   0.5  99.5   0.0    2    212    196   0.00E  50.00  49.00\
14:34:32   0.0   0.0   0.3  99.7   0.0    1    408    376   0.00E  50.00  49.00\
14:34:33   0.0   0.0   0.2  99.8   0.0    2    150    156   0.00E  50.00  49.00\
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts  soc-th cpu-th\
14:34:34   0.0   0.0   0.2  99.8   0.0    1    142    135   0.00E  50.00  50.00\
14:34:35   0.0   0.0   0.3  99.7   0.0    1    176    154   0.00E  50.00  50.00\
14:34:36   0.0   0.0   0.5  99.5   0.0    2    338    305   0.00E  50.00  49.00\
14:34:37   0.2   0.0   0.2  99.5   0.0    2    364    345   0.00E  50.00  49.00\
14:34:38   0.2   0.0   0.0  99.8   0.0    1    162    154   0.00E  50.00  50.00\
14:34:39   1.0   0.0   1.8  97.2   0.0    3    514    375   0.00E  51.00  50.00\
14:34:40  15.6   0.0   1.5  82.9   0.0    2    646    633   0.00E  50.00  50.00\
14:34:41   0.2   0.0   0.5  99.0   0.2    1    433    342   0.00E  50.00  50.00\
14:34:42   2.8   0.0   0.5  96.8   0.0    2   1152   1048   0.00E  50.00  50.00\
14:34:43   0.5   0.0   0.0  99.5   0.0    1    269    225   0.00E  50.00  50.00\
14:34:44   0.3   0.0   0.0  99.7   0.0    1    266    217   0.00E  50.00  50.00\
14:34:45   0.0   0.0   0.7  99.3   0.0    1    557    575   0.00E  50.00  50.00\
14:34:46   0.3   0.0   0.3  99.5   0.0    1    306    260   0.00E  50.00  50.00\
14:34:47   0.0   0.0   0.5  99.5   0.0    1    761    693   0.00E  50.00  50.00\
14:34:48   0.5   0.0   0.2  99.2   0.0    1    378    330   0.00E  50.00  50.00\
14:34:49   0.0   0.0   0.3  99.7   0.0    2    307    262   0.00E  50.00  50.00\
14:34:50   0.2   0.0   0.5  99.3   0.0    1    281    232   0.00E  50.00  50.00\
14:34:51   0.3   0.0   0.3  99.5   0.0    2    367    290   0.00E  50.00  50.00\
14:34:52   0.2   0.0   0.2  99.5   0.0    1    324    272   0.00E  50.00  50.00\
14:34:53   0.0   0.0   0.5  99.5   0.0    2    256    218   0.00E  50.00  50.00\
