timestamp,current_amps,supply_voltage,power_watts
10:50:18,0.495,16.065,7.950
10:50:18,0.484,16.067,7.775
10:50:18,0.458,16.067,7.375
10:50:18,0.458,16.066,7.250
10:50:18,0.450,16.067,7.250
10:50:18,0.453,16.067,7.300
10:50:18,0.453,16.067,7.300
10:50:18,0.453,16.069,7.200
10:50:18,0.449,16.067,7.200
10:50:18,0.461,16.046,7.425
10:50:18,4.699,16.046,74.375
10:50:18,4.699,15.832,126.700
10:50:18,8.021,15.793,126.700
10:50:18,7.553,15.794,119.275
10:50:18,6.996,15.794,110.625
10:50:18,6.996,15.812,97.900
10:50:18,6.185,15.829,97.900
10:50:18,5.760,15.836,91.225
10:50:18,5.760,15.836,94.125
10:50:18,5.944,15.835,94.125
10:50:18,5.836,15.845,92.500
10:50:18,5.246,15.880,83.325
10:50:18,5.246,15.880,23.300
10:50:18,1.456,16.016,23.300
10:50:18,0.331,16.040,5.325
10:50:18,0.326,16.040,5.250
10:50:18,0.326,16.046,5.375
10:50:18,0.334,16.053,5.375
10:50:18,0.338,16.054,5.400
10:50:18,0.376,16.054,6.025
10:50:18,0.376,16.056,6.400
10:50:18,0.399,16.056,6.400
10:50:18,0.418,16.056,6.725
10:50:18,0.428,16.056,6.875
10:50:18,0.428,16.058,7.050
10:50:18,0.440,16.058,7.050
10:50:18,0.453,16.058,7.300
10:50:18,0.459,16.058,7.375
10:50:18,0.459,16.058,7.375
10:50:18,0.463,16.059,7.450
10:50:18,0.466,16.059,7.500
10:50:18,0.463,16.059,7.450
10:50:18,0.463,16.060,7.375
10:50:18,0.458,16.059,7.375
10:50:18,0.458,16.060,7.375
10:50:18,0.458,16.060,7.375
10:50:18,0.458,16.060,7.375
10:50:18,0.456,16.060,7.325
10:50:18,0.458,16.060,7.375
10:50:18,0.458,16.060,7.300
10:50:18,0.455,16.061,7.300
10:50:18,0.455,16.061,7.300
10:50:18,0.458,16.061,7.375
10:50:18,0.458,16.062,7.325
10:50:18,0.456,16.061,7.325
10:50:18,0.456,16.061,7.325
10:50:18,0.454,16.061,7.300
10:50:18,0.454,16.061,7.300
10:50:18,0.453,16.062,7.300
10:50:18,0.453,16.062,7.300
10:50:18,0.450,16.062,7.200
10:50:18,0.450,16.064,7.300
10:50:18,0.454,16.062,7.300
10:50:18,0.451,16.064,7.250
10:50:18,0.450,16.064,7.200
10:50:18,0.450,16.064,7.200
10:50:18,0.450,16.062,7.200
10:50:18,0.448,16.065,7.200
10:50:18,0.450,16.065,7.200
10:50:18,0.450,16.064,7.200
10:50:18,0.451,16.064,7.250
10:50:18,0.449,16.064,7.200
10:50:18,0.449,16.065,7.175
10:50:18,0.446,16.064,7.175
10:50:18,0.448,16.065,7.200
10:50:18,0.450,16.065,7.200
10:50:18,0.450,16.065,7.200
10:50:18,0.449,16.065,7.200
10:50:19,0.450,16.064,7.200
10:50:19,0.445,16.064,7.175
10:50:19,0.445,16.065,7.200
10:50:19,0.450,16.065,7.200
10:50:19,0.456,16.064,7.325
10:50:19,0.461,16.064,7.425
10:50:19,0.461,16.065,7.175
10:50:19,0.446,16.065,7.175
10:50:19,0.448,16.065,7.200
10:50:19,0.449,16.065,7.200
10:50:19,0.449,16.064,7.200
10:50:19,0.448,16.065,7.200
10:50:19,0.448,16.066,7.200
10:50:19,0.448,16.066,7.200
10:50:19,0.448,16.065,7.200
10:50:19,0.450,16.065,7.200
10:50:19,0.451,16.066,7.250
10:50:19,0.445,16.066,7.175
10:50:19,0.445,16.066,7.200
10:50:19,0.450,16.065,7.200
10:50:19,0.450,16.065,7.200
10:50:19,0.446,16.065,7.175
10:50:19,0.446,16.066,7.175
10:50:19,0.445,16.066,7.175
10:50:19,0.448,16.065,7.200
10:50:19,0.450,16.065,7.250
10:50:19,0.450,16.066,7.175
10:50:19,0.446,16.065,7.175
10:50:19,0.446,16.066,7.175
10:50:19,0.443,16.066,7.125
10:50:19,0.443,16.066,7.200
10:50:19,0.448,16.066,7.200
10:50:19,0.453,16.065,7.300
10:50:19,0.450,16.065,7.200
10:50:19,0.450,16.065,7.200
10:50:19,0.449,16.065,7.200
10:50:19,0.450,16.065,7.200
10:50:19,0.450,16.065,7.200
10:50:19,0.449,16.066,7.200
10:50:19,0.450,16.066,7.250
10:50:19,0.446,16.066,7.175
10:50:19,0.446,16.066,7.175
10:50:19,0.445,16.066,7.175
10:50:19,0.446,16.065,7.175
10:50:19,0.446,16.065,7.450
10:50:19,0.464,16.065,7.450
10:50:19,0.455,16.066,7.300
10:50:19,0.475,16.065,7.625
10:50:19,0.473,16.065,7.625
10:50:19,0.473,16.065,7.525
10:50:19,0.469,16.067,7.525
10:50:19,0.450,16.066,7.250
10:50:19,0.444,16.066,7.125
10:50:19,0.444,16.066,7.125
10:50:19,0.444,16.066,7.125
10:50:19,0.444,16.067,7.125
10:50:19,0.443,16.067,7.125
10:50:19,0.443,16.066,7.175
10:50:19,0.446,16.066,7.175
10:50:19,0.443,16.066,7.125
10:50:19,0.449,16.066,7.200
10:50:19,0.449,16.066,7.200
10:50:19,0.449,16.067,7.200
10:50:19,0.451,16.067,7.250
10:50:19,0.453,16.067,7.300
10:50:19,0.453,16.067,7.300
10:50:19,0.453,16.066,7.300
10:50:19,0.451,16.066,7.250
10:50:19,0.451,16.066,7.250
10:50:19,0.451,16.066,7.250
10:50:19,0.451,16.066,7.250
10:50:19,0.448,16.065,7.200
10:50:19,0.449,16.065,7.200
10:50:19,0.449,16.065,7.250
10:50:19,0.451,16.066,7.250
10:50:19,0.450,16.066,7.250
10:50:19,0.448,16.066,7.200
10:50:19,0.448,16.067,7.200
10:50:19,0.449,16.067,7.200
10:50:19,0.454,16.066,7.300
10:50:19,0.450,16.066,7.250
10:50:19,0.450,16.066,7.250
10:50:19,0.436,16.067,7.000
10:50:19,0.436,16.067,7.000
10:50:19,0.436,16.067,6.975
10:50:19,0.434,16.066,6.975
10:50:19,0.434,16.066,6.975
10:50:19,0.434,16.066,6.975
10:50:19,0.434,16.066,6.975
10:50:19,0.433,16.067,6.975
10:50:19,0.430,16.067,6.925
10:50:19,0.430,16.067,6.875
10:50:19,0.429,16.067,6.875
10:50:19,0.431,16.066,6.925
10:50:19,0.436,16.069,7.000
10:50:19,0.436,16.069,6.975
10:50:19,0.434,16.067,6.975
10:50:19,0.435,16.067,7.000
10:50:19,0.431,16.067,6.925
10:50:19,0.431,16.067,6.975
10:50:19,0.433,16.067,6.975
10:50:19,0.431,16.066,6.925
10:50:19,0.430,16.066,6.925
10:50:19,0.430,16.067,6.925
10:50:19,0.431,16.066,6.925
10:50:19,0.430,16.067,6.925
10:50:19,0.433,16.067,6.975
10:50:19,0.433,16.067,6.925
10:50:19,0.431,16.069,6.925
10:50:19,0.434,16.067,6.975
10:50:19,0.451,16.067,7.250
10:50:19,0.451,16.067,7.050
10:50:19,0.438,16.067,7.050
10:50:19,0.434,16.069,6.975
10:50:19,0.433,16.069,6.975
10:50:19,0.433,16.067,6.875
10:50:19,0.429,16.067,6.875
10:50:19,0.431,16.066,6.925
10:50:19,0.430,16.066,6.925
10:50:19,0.430,16.067,6.925
10:50:19,0.431,16.066,6.925
10:50:19,0.430,16.067,6.925
10:50:19,0.431,16.067,6.925
10:50:19,0.431,16.066,6.925
10:50:19,0.430,16.066,6.925
10:50:19,0.430,16.067,6.925
10:50:19,0.435,16.067,7.000
10:50:19,0.435,16.066,6.975
10:50:19,0.434,16.066,6.975
10:50:19,0.431,16.067,6.925
10:50:19,0.430,16.067,6.925
10:50:19,0.430,16.067,6.925
10:50:19,0.430,16.067,6.925
10:50:19,0.430,16.066,6.925
10:50:19,0.431,16.066,6.925
10:50:19,0.431,16.067,6.925
10:50:19,0.430,16.067,6.925
10:50:19,0.430,16.067,6.925
10:50:19,0.430,16.067,6.925
10:50:19,0.430,16.066,6.925
10:50:19,0.431,16.069,6.925
10:50:19,0.435,16.067,7.000
10:50:19,0.433,16.067,6.975
10:50:19,0.433,16.066,6.975
10:50:19,0.434,16.067,6.975
10:50:19,0.433,16.067,6.975
10:50:19,0.431,16.067,6.925
10:50:19,0.431,16.067,6.925
10:50:19,0.431,16.067,6.925
10:50:19,0.429,16.067,6.875
10:50:19,0.443,16.067,7.125
10:50:19,0.443,16.067,7.200
10:50:19,0.449,16.067,7.200
10:50:19,0.449,16.067,7.200
10:50:19,0.448,16.067,7.200
10:50:19,0.448,16.067,7.200
10:50:19,0.449,16.067,7.200
10:50:19,0.453,16.066,7.300
10:50:19,0.451,16.066,7.250
10:50:19,0.451,16.066,7.250
10:50:19,0.450,16.066,7.250
10:50:19,0.449,16.067,7.200
10:50:19,0.448,16.067,7.200
10:50:19,0.448,16.067,7.125
10:50:19,0.443,16.066,7.125
10:50:19,0.441,16.067,7.075
10:50:19,0.441,16.067,7.075
10:50:19,0.441,16.067,7.075
10:50:19,0.440,16.067,7.075
