timestamp,current_amps,supply_voltage,power_watts
14:51:16,0.479,16.233,7.775
14:51:16,0.451,16.234,7.325
14:51:16,0.450,16.235,7.300
14:51:16,0.450,16.235,7.200
14:51:16,0.445,16.234,7.200
14:51:16,0.450,16.234,7.300
14:51:16,0.449,16.234,7.300
14:51:16,0.449,16.234,7.300
14:51:16,0.448,16.234,7.300
14:51:16,0.449,16.234,7.300
14:51:16,0.449,16.234,7.300
14:51:16,0.449,16.234,7.375
14:51:16,0.453,16.234,7.375
14:51:16,0.453,16.235,7.375
14:51:16,0.453,16.235,7.375
14:51:16,0.453,16.234,7.250
14:51:16,0.446,16.235,7.250
14:51:16,0.448,16.233,7.300
14:51:16,0.446,16.233,7.250
14:51:16,0.446,16.234,7.250
14:51:16,0.446,16.235,7.250
14:51:16,0.449,16.234,7.300
14:51:16,0.453,16.234,7.375
14:51:16,0.453,16.234,7.200
14:51:16,0.445,16.234,7.200
14:51:16,0.446,16.234,7.250
14:51:16,0.446,16.234,7.250
14:51:16,0.446,16.234,7.375
14:51:16,0.453,16.234,7.375
14:51:16,0.449,16.233,7.300
14:51:16,0.449,16.233,7.300
14:51:16,0.449,16.233,7.300
14:51:16,0.456,16.234,7.425
14:51:16,0.461,16.234,7.500
14:51:16,0.461,16.234,7.450
14:51:16,0.459,16.234,7.450
14:51:16,0.461,16.234,7.500
14:51:16,0.463,16.234,7.500
14:51:16,0.463,16.233,7.450
14:51:16,0.460,16.233,7.450
14:51:16,0.461,16.234,7.500
14:51:16,0.463,16.234,7.525
14:51:16,0.463,16.234,7.450
14:51:16,0.460,16.233,7.450
14:51:16,0.463,16.233,7.500
14:51:16,0.461,16.233,7.500
14:51:16,0.461,16.234,7.450
14:51:16,0.458,16.234,7.450
14:51:16,0.461,16.233,7.500
14:51:16,0.460,16.233,7.450
14:51:16,0.460,16.234,7.525
14:51:16,0.465,16.234,7.525
14:51:16,0.463,16.234,7.525
14:51:16,0.460,16.234,7.450
14:51:16,0.460,16.234,7.500
14:51:16,0.461,16.234,7.500
14:51:16,0.468,16.234,7.575
14:51:16,0.464,16.234,7.525
14:51:16,0.464,16.234,7.500
14:51:16,0.461,16.234,7.500
14:51:16,0.460,16.234,7.450
14:51:16,0.461,16.234,7.500
14:51:16,0.461,16.234,7.525
14:51:16,0.463,16.234,7.525
14:51:16,0.459,16.234,7.450
14:51:16,0.459,16.234,7.500
14:51:16,0.461,16.234,7.500
14:51:16,0.463,16.234,7.525
14:51:16,0.463,16.234,7.500
14:51:16,0.463,16.233,7.500
14:51:16,0.461,16.234,7.500
14:51:16,0.463,16.234,7.525
14:51:16,0.465,16.234,7.525
14:51:16,0.465,16.233,7.525
14:51:16,0.463,16.234,7.525
14:51:16,0.460,16.233,7.450
14:51:16,0.463,16.233,7.525
14:51:16,0.463,16.234,7.450
14:51:16,0.460,16.234,7.450
14:51:16,0.460,16.234,7.450
14:51:16,0.459,16.234,7.450
14:51:16,0.459,16.234,7.525
14:51:16,0.463,16.234,7.525
14:51:16,0.469,16.233,7.625
14:51:16,0.461,16.233,7.500
14:51:16,0.461,16.234,7.500
14:51:16,0.461,16.234,7.500
14:51:16,0.463,16.231,7.500
14:51:16,0.460,16.231,7.450
14:51:16,0.460,16.233,7.500
14:51:16,0.461,16.234,7.500
14:51:16,0.464,16.233,7.525
14:51:16,0.468,16.233,7.575
14:51:16,0.468,16.233,7.500
14:51:16,0.461,16.233,7.500
14:51:16,0.463,16.234,7.525
14:51:16,0.463,16.234,7.500
14:51:16,0.461,16.234,7.500
14:51:16,0.461,16.234,7.500
14:51:16,0.468,16.234,7.575
14:51:16,0.468,16.234,7.525
14:51:16,0.464,16.234,7.525
14:51:16,0.466,16.234,7.575
14:51:16,0.461,16.234,7.500
14:51:16,0.461,16.233,7.500
14:51:16,0.461,16.235,7.500
14:51:16,0.460,16.234,7.450
14:51:16,0.461,16.234,7.500
14:51:16,0.461,16.233,7.775
14:51:16,0.479,16.233,7.775
14:51:16,0.466,16.233,7.575
14:51:16,0.479,16.233,7.775
14:51:16,0.479,16.233,7.525
14:51:16,0.464,16.233,7.525
14:51:16,0.470,16.231,7.625
14:51:16,0.470,16.231,7.625
14:51:16,0.470,16.234,7.525
14:51:16,0.465,16.233,7.525
14:51:16,0.461,16.234,7.500
14:51:16,0.460,16.234,7.450
14:51:16,0.460,16.233,7.775
14:51:16,0.479,16.233,7.775
14:51:16,0.468,16.234,7.575
14:51:16,0.479,16.234,7.775
14:51:16,0.479,16.233,7.525
14:51:16,0.465,16.233,7.525
14:51:16,0.465,16.233,7.525
14:51:16,0.464,16.233,7.525
14:51:16,0.464,16.233,7.575
14:51:16,0.468,16.231,7.575
14:51:16,0.495,16.231,8.025
14:51:16,0.476,16.231,7.750
14:51:16,0.476,16.234,7.575
14:51:16,0.466,16.234,7.575
14:51:16,0.464,16.233,7.525
14:51:16,0.464,16.233,7.525
14:51:16,0.464,16.233,7.500
14:51:16,0.461,16.234,7.500
14:51:16,0.459,16.234,7.450
14:51:16,0.459,16.234,7.525
14:51:16,0.463,16.234,7.525
14:51:16,0.460,16.234,7.450
14:51:16,0.463,16.234,7.500
14:51:16,0.463,16.231,7.450
14:51:16,0.460,16.233,7.450
14:51:16,0.465,16.231,7.525
14:51:16,0.465,16.231,7.525
14:51:16,0.465,16.233,7.575
14:51:16,0.466,16.233,7.575
14:51:16,0.464,16.233,7.525
14:51:16,0.459,16.233,7.450
14:51:16,0.459,16.233,7.500
14:51:16,0.461,16.234,7.500
14:51:16,0.460,16.234,7.450
14:51:16,0.450,16.234,7.300
14:51:16,0.450,16.234,7.300
14:51:16,0.446,16.235,7.250
14:51:16,0.450,16.235,7.300
14:51:16,0.450,16.234,7.250
14:51:16,0.446,16.234,7.250
14:51:16,0.446,16.234,7.250
14:51:16,0.451,16.235,7.325
14:51:16,0.451,16.235,7.200
