  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts  soc-th cpu-th\
11:08:50  21.4   0.0   2.8  75.5   0.3    1   6464   4658   0.00E  54.00  54.00\
11:08:51  21.5   0.0   1.0  77.5   0.0    1   5482   3432   0.00E  55.00  54.00\
11:08:52  21.6   0.0   1.8  76.6   0.0    1   5238   3486   0.00E  55.00  54.00\
11:08:53  21.2   0.0   0.8  78.0   0.0    1   5327   3444   0.00E  55.00  54.00\
11:08:54  21.8   0.0   2.1  76.2   0.0    1   5421   3583   0.00E  55.00  54.00\
11:08:55  21.7   0.0   2.1  76.2   0.0    3   6484   4414   0.00E  55.00  54.00\
11:08:56   8.8   0.0   0.8  90.5   0.0    1    319    412   0.00E  54.00  54.00\
11:08:57   0.0   0.0   0.2  99.8   0.0    1    165    146   0.00E  54.00  54.00\
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts  soc-th cpu-th\
11:08:58   0.0   0.0   0.3  99.7   0.0    1    158    123   0.00E  54.00  53.00\
11:08:59   0.0   0.0   0.0 100.0   0.0    1    122    115   0.00E  53.00  53.00\
11:09:00   0.2   0.0   0.5  99.2   0.0    1   1071    985   0.00E  53.00  53.00\
11:09:01   0.0   0.0   0.2  99.8   0.0    2    434    359   0.00E  53.00  53.00\
11:09:02   0.0   0.0   0.0 100.0   0.0    1    113    108   0.00E  53.00  53.00\
11:09:03   0.2   0.0   0.2  99.5   0.0    1    122    113   0.00E  53.00  53.00\
11:09:04   0.0   0.0   0.2  99.8   0.0    1    111    120   0.00E  53.00  53.00\
11:09:05   0.0   0.0   0.0 100.0   0.0    1    565    472   0.00E  53.00  53.00\
11:09:06   0.0   0.0   0.2  99.8   0.0    2    241    178   0.00E  53.00  53.00\
11:09:07   0.0   0.0   0.0 100.0   0.0    1    128    106   0.00E  53.00  53.00\
11:09:08   0.2   0.0   0.2  99.5   0.0    1    140    128   0.00E  53.00  53.00\
11:09:09   0.0   0.0   0.2  99.8   0.0    1    111     99   0.00E  53.00  52.00\
11:09:10   0.0   0.0   0.3  99.5   0.3    1    575    513   0.00E  53.00  53.00\
11:09:11   0.0   0.0   0.2  99.8   0.0    1    128    142   0.00E  53.00  53.00\
11:09:12   0.0   0.0   0.0 100.0   0.0    1    242    238   0.00E  53.00  53.00\
11:09:13   0.2   0.0   0.2  99.5   0.0    1    134    126   0.00E  53.00  53.00\
11:09:14   0.2   0.0   0.0  99.8   0.0    1    118    109   0.00E  53.00  53.00\
11:09:15   0.0   0.0   0.0 100.0   0.0    1    342    308   0.00E  53.00  53.00\
11:09:16   0.0   0.0   0.0 100.0   0.0    1    164    146   0.00E  53.00  53.00\
11:09:17   0.0   0.0   0.2  99.8   0.0    1    108    110   0.00E  53.00  52.00\
11:09:18   0.0   0.0   0.2  99.8   0.0    1    276    271   0.00E  53.00  53.00\
11:09:19   0.0   0.0   0.2  99.8   0.0    1    114    124   0.00E  53.00  52.00\
11:09:20   0.3   0.0   0.3  99.5   0.0    1    300    250   0.00E  53.00  52.00\
11:09:21   0.0   0.0   0.2  99.8   0.0    1    189    181   0.00E  53.00  52.00\
11:09:22   0.0   0.0   0.0 100.0   0.0    1    124    122   0.00E  52.00  52.00\
11:09:23   0.2   0.0   0.2  99.5   0.0    1    125    119   0.00E  53.00  53.00\
11:09:24   0.0   0.0   0.0 100.0   0.0    1    228    219   0.00E  53.00  53.00\
11:09:25   0.0   0.0   0.2  99.5   0.2    1    353    328   0.00E  53.00  53.00\
11:09:26  28.8   0.0   5.8  65.4   0.0    2   1363   1319   0.00E  54.00  53.00\
11:09:27  12.8   0.0   1.5  85.7   0.0    1   2475   1981   0.00E  54.00  53.00\
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts  soc-th cpu-th\
11:09:28  27.6   0.0   1.3  71.2   0.0    2   5508   3445   0.00E  54.00  54.00\
11:09:29  22.5   0.0   1.8  75.6   0.0    2   5230   3403   0.00E  54.00  54.00\
11:09:30  24.4   0.0   2.0  72.6   1.0    2   5898   4263   0.00E  54.00  54.00\
11:09:31  22.5   0.0   2.1  75.5   0.0    2   5589   3846   0.00E  55.00  54.00\
11:09:32  22.1   0.0   2.1  75.8   0.0    1   5190   3423   0.00E  55.00  54.00\
11:09:33  21.8   0.0   2.3  75.8   0.0    2   5118   3413   0.00E  55.00  54.00\
11:09:34  22.3   0.0   1.6  76.2   0.0    2   5098   3419   0.00E  55.00  54.00\
11:09:35  21.7   0.0   2.6  75.7   0.0    2   6310   4245   0.00E  55.00  54.00\
11:09:36  21.7   0.0   2.3  76.0   0.0    2   5401   3588   0.00E  55.00  54.00\
11:09:37  21.8   0.0   2.1  76.1   0.0    1   5194   3380   0.00E  55.00  54.00\
11:09:38  21.9   0.0   2.1  76.0   0.0    1   5229   3222   0.00E  55.00  55.00\
11:09:39  21.6   0.0   2.3  76.0   0.0    1   5173   3223   0.00E  55.00  55.00\
11:09:40  25.5   0.0   1.0  73.3   0.2    1   5792   3868   0.00E  55.00  54.00\
11:09:41  27.6   0.0   0.7  71.7   0.0    1   5080   3357   0.00E  55.00  55.00\
11:09:42  12.0   0.0   2.0  86.0   0.0    1   1323   1057   0.00E  55.00  54.00\
11:09:43   0.0   0.0   0.0 100.0   0.0    1    111    128   0.00E  54.00  54.00\
11:09:44   0.0   0.0   0.2  99.8   0.0    1    145    131   0.00E  54.00  54.00\
11:09:45   0.2   0.0   0.5  99.2   0.0    1   1011    925   0.00E  54.00  54.00\
11:09:46   0.0   0.0   0.2  99.8   0.0    1    178    174   0.00E  54.00  54.00\
11:09:47   0.0   0.0   0.0 100.0   0.0    1    418    363   0.00E  54.00  54.00\
11:09:48   0.2   0.0   0.2  99.5   0.0    1    297    294   0.00E  54.00  53.00\
11:09:49   0.2   0.0   0.0  99.8   0.0    1    116    139   0.00E  53.00  53.00\
11:09:50   0.3   0.0   0.3  99.5   0.0    1    689    664   0.00E  53.00  53.00\
11:09:51   0.0   0.0   0.0 100.0   0.0    1    216    208   0.00E  54.00  53.00\
11:09:52   0.0   0.0   0.2  99.8   0.0    1    112    117   0.00E  53.00  53.00\
11:09:53   0.0   0.0   0.2  99.8   0.0    1    123    101   0.00E  53.00  53.00\
11:09:54   0.2   0.0   0.0  99.8   0.0    1    247    236   0.00E  53.00  53.00\
11:09:55   0.2   0.0   0.5  99.0   0.2    1    420    354   0.00E  53.00  53.00\
11:09:56   0.0   0.0   0.3  99.7   0.0    1    185    177   0.00E  53.00  53.00\
11:09:57   0.0   0.0   0.5  99.5   0.0    1    127    128   0.00E  53.00  53.00\
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts  soc-th cpu-th\
11:09:58   0.0   0.0   0.2  99.8   0.0    1    108    122   0.00E  53.00  53.00\
11:09:59   0.0   0.0   0.3  99.7   0.0    1    113     95   0.00E  53.00  53.00\
11:10:00   0.2   0.0   0.2  99.5   0.0    1    661    485   0.00E  53.00  53.00\
11:10:01   0.0   0.0   0.0 100.0   0.0    1    218    216   0.00E  53.00  53.00\
11:10:02   0.0   0.0   0.3  99.7   0.0    1    118    125   0.00E  53.00  53.00\
11:10:03   0.2   0.0   0.0  99.8   0.0    1    117    115   0.00E  53.00  53.00\
11:10:04   0.0   0.0   0.2  99.8   0.0    1    112    108   0.00E  53.00  53.00\
11:10:05   0.0   0.0   0.0 100.0   0.0    1    433    402   0.00E  53.00  53.00\
11:10:06   0.2   0.0   0.0  99.8   0.0    1    301    248   0.00E  53.00  53.00\
11:10:07   0.0   0.0   0.2  99.8   0.0    1    129    120   0.00E  53.00  53.00\
11:10:08   0.2   0.0   0.2  99.5   0.0    1    122    104   0.00E  53.00  53.00\
11:10:09   0.0   0.0   0.3  99.7   0.0    1    157    140   0.00E  53.00  53.00\
11:10:10   0.0   0.0   0.2  99.5   0.2    1    566    458   0.00E  53.00  53.00\
11:10:11   0.0   0.0   0.0 100.0   0.0    1    190    178   0.00E  53.00  53.00\
11:10:12  25.5   0.0   5.8  68.7   0.0    2   1497   1289   0.00E  54.00  54.00\
11:10:13  12.8   0.0   1.8  85.5   0.0    2   2125   1807   0.00E  54.00  53.00\
11:10:14  25.5   0.0   3.0  71.5   0.0    2   5682   3384   0.00E  55.00  54.00\
11:10:15  21.7   0.0   1.3  77.0   0.0    3   5745   3683   0.00E  55.00  54.00\
11:10:16  23.2   0.0   2.5  74.3   0.0    2   6550   3853   0.00E  55.00  54.00\
11:10:17  23.6   0.0   1.8  74.6   0.0    2   5380   3585   0.00E  55.00  54.00\
11:10:18  22.3   0.0   3.3  74.4   0.0    2   5335   3455   0.00E  55.00  54.00\
11:10:19  22.8   0.0   2.6  74.7   0.0    2   5087   3320   0.00E  55.00  55.00\
11:10:20  22.9   0.0   3.5  73.6   0.0    2   5889   3430   0.00E  55.00  54.00\
11:10:21  23.4   0.0   3.3  73.4   0.0    2   5849   3866   0.00E  55.00  55.00\
11:10:22  22.8   0.0   1.8  75.4   0.0    2   5087   3258   0.00E  56.00  55.00\
11:10:23  25.5   0.0   2.9  71.6   0.0    2   5149   3346   0.00E  56.00  55.00\
11:10:24  23.0   0.0   3.3  73.7   0.0    2   5172   3469   0.00E  55.00  55.00\
11:10:25  24.0   0.0   3.5  72.3   0.2    2   5633   3446   0.00E  55.00  55.00\
11:10:26  24.6   0.0   1.5  73.9   0.0    2   5692   3924   0.00E  56.00  55.00\
11:10:27  21.0   0.0   1.3  77.7   0.0    2   5043   3330   0.00E  56.00  55.00\
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts  soc-th cpu-th\
11:10:28  14.1   0.0   2.5  83.3   0.0    1   1784   1341   0.00E  55.00  55.00\
11:10:29   0.2   0.0   0.2  99.5   0.0    1    203    184   0.00E  55.00  55.00\
11:10:30   0.0   0.0   0.3  99.7   0.0    1    272    212   0.00E  54.00  54.00\
11:10:31   0.0   0.0   0.3  99.7   0.0    1   1242   1182   0.00E  54.00  54.00\
11:10:32   0.0   0.0   0.2  99.8   0.0    1    118    119   0.00E  54.00  54.00\
11:10:33   0.0   0.0   0.0 100.0   0.0    1    363    295   0.00E  54.00  54.00\
11:10:34   0.0   0.0   0.2  99.5   0.2    1    131    111   0.00E  54.00  54.00\
11:10:35   0.2   0.0   0.2  99.5   0.0    1    252    176   0.00E  54.00  54.00\
11:10:36   0.3   0.0   0.0  99.7   0.0    1    931    835   0.00E  54.00  54.00\
11:10:37   0.0   0.0   0.0 100.0   0.0    1    134    126   0.00E  54.00  54.00\
11:10:38   0.2   0.0   0.0  99.8   0.0    1    109    111   0.00E  54.00  53.00\
11:10:39   0.2   0.0   0.0  99.8   0.0    1    105    107   0.00E  54.00  54.00\
11:10:40   0.0   0.0   0.2  99.8   0.0    1    181    169   0.00E  54.00  54.00\
11:10:41   0.0   0.0   0.3  99.7   0.0    1    274    226   0.00E  53.00  53.00\
11:10:42   0.0   0.0   0.0 100.0   0.0    1    255    208   0.00E  54.00  53.00\
11:10:43   0.0   0.0   0.2  99.8   0.0    1    114    120   0.00E  53.00  53.00\
11:10:44   0.0   0.0   0.2  99.8   0.0    1    109    116   0.00E  53.00  54.00\
11:10:45   0.0   0.0   0.2  99.5   0.2    1    183    163   0.00E  54.00  54.00\
11:10:46   0.0   0.0   0.3  99.7   0.0    1    425    376   0.00E  54.00  53.00\
11:10:47   0.2   0.0   0.0  99.8   0.0    1    127    113   0.00E  54.00  54.00\
11:10:48   0.2   0.0   0.2  99.5   0.0    1    258    192   0.00E  54.00  54.00\
11:10:49   0.0   0.0   0.2  99.8   0.0    1    129    131   0.00E  54.00  54.00\
11:10:50   0.0   0.0   0.0 100.0   0.0    1    195    174   0.00E  54.00  53.00\
11:10:51   0.0   0.0   0.3  99.7   0.0    1    554    501   0.00E  53.00  53.00\
11:10:52   0.0   0.0   0.0 100.0   0.0    1    110    112   0.00E  54.00  53.00\
11:10:53   0.0   0.0   0.2  99.8   0.0    1    130    134   0.00E  54.00  53.00\
11:10:54   0.2   0.0   0.2  99.5   0.0    1    220    162   0.00E  53.00  54.00\
11:10:55   0.0   0.0   0.5  99.5   0.0    1    174    148   0.00E  54.00  53.00\
11:10:56   0.2   0.0   0.2  99.5   0.0    1    257    199   0.00E  53.00  53.00\
11:10:57   0.0   0.0   0.0 100.0   0.0    1    144    122   0.00E  53.00  53.00\
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts  soc-th cpu-th\
11:10:58  23.0   0.0   5.6  71.5   0.0    3   1185    969   0.00E  55.00  54.00\
11:10:59  12.0   0.0   2.7  85.3   0.0    2   1364   1398   0.00E  55.00  54.00\
11:11:00  27.7   0.0   2.5  69.6   0.2    2   6064   3456   0.00E  55.00  54.00\
11:11:01  25.6   0.0   3.1  71.3   0.0    2   5757   3963   0.00E  55.00  54.00\
11:11:02  25.7   0.0   4.3  70.1   0.0    2   5085   3280   0.00E  55.00  55.00\
11:11:03  25.4   0.0   6.1  68.5   0.0    2   5403   3668   0.00E  56.00  55.00\
11:11:04  25.9   0.0   6.5  67.7   0.0    2   5102   3324   0.00E  56.00  55.00\
11:11:05  25.4   0.0   3.6  71.0   0.0    2   5269   3493   0.00E  55.00  55.00\
11:11:06  24.7   0.0   0.7  74.6   0.0    2   6236   4196   0.00E  55.00  55.00\
11:11:07  25.3   0.0   1.2  73.4   0.0    2   5519   3365   0.00E  56.00  55.00\
11:11:08  25.7   0.0   4.8  69.5   0.0    2   5189   3415   0.00E  56.00  55.00\
11:11:09  25.7   0.0   5.2  69.1   0.0    2   5045   3441   0.00E  56.00  55.00\
11:11:10  24.5   0.0   0.5  75.0   0.0    2   5778   3367   0.00E  56.00  55.00\
11:11:11  26.2   0.0   1.0  72.8   0.0    2   6098   4050   0.00E  56.00  55.00\
11:11:12  25.6   0.0   3.9  70.5   0.0    2   5210   3486   0.00E  56.00  55.00\
11:11:13  26.1   0.0   4.5  69.4   0.0    2   5064   3443   0.00E  56.00  56.00\
11:11:14  18.2   0.0   2.5  79.2   0.0    1   2620   1887   0.00E  56.00  55.00\
11:11:15   0.0   0.0   0.0  99.7   0.3    1    206    185   0.00E  55.00  55.00\
11:11:16   0.2   0.0   0.2  99.5   0.0    1    917    526   0.00E  55.00  55.00\
11:11:17   0.0   0.0   0.2  99.8   0.0    1    120    118   0.00E  55.00  54.00\
11:11:18   0.0   0.0   0.0 100.0   0.0    1    262    247   0.00E  55.00  54.00\
11:11:19   0.0   0.0   0.2  99.8   0.0    1    410    461   0.00E  54.00  54.00\
11:11:20   0.0   0.0   0.3  99.7   0.0    1    286    225   0.00E  54.00  54.00\
11:11:21   0.2   0.0   0.5  99.3   0.0    1    732    496   0.00E  54.00  54.00\
11:11:22   0.0   0.0   0.2  99.8   0.0    1    121    116   0.00E  54.00  54.00\
11:11:23   0.0   0.0   0.0 100.0   0.0    1    149    148   0.00E  54.00  54.00\
11:11:24   0.0   0.0   0.2  99.8   0.0    1    262    260   0.00E  55.00  54.00\
11:11:25   0.0   0.0   0.3  99.7   0.0    1    169    150   0.00E  54.00  54.00\
11:11:26   0.0   0.0   0.3  99.7   0.0    1    563    355   0.00E  54.00  54.00\
11:11:27   0.0   0.0   0.0 100.0   0.0    1    109     99   0.00E  54.00  54.00\
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts  soc-th cpu-th\
11:11:28   0.0   0.0   0.2  99.8   0.0    1    112    128   0.00E  54.00  54.00\
11:11:29   0.2   0.0   0.0  99.8   0.0    1    168    153   0.00E  54.00  54.00\
11:11:30   0.0   0.0   0.2  99.5   0.2    1    290    259   0.00E  54.00  54.00\
11:11:31   0.2   0.0   0.0  99.8   0.0    1    547    322   0.00E  54.00  53.00\
11:11:32   0.0   0.0   0.2  99.8   0.0    1    109    100   0.00E  54.00  54.00\
11:11:33   0.0   0.0   0.3  99.5   0.3    1    171    163   0.00E  54.00  54.00\
11:11:34   0.2   0.0   0.0  99.8   0.0    1    146    142   0.00E  54.00  54.00\
11:11:35   0.0   0.0   0.2  99.8   0.0    1    202    176   0.00E  54.00  53.00\
11:11:36   0.0   0.0   0.5  99.5   0.0    1    534    480   0.00E  54.00  54.00\
11:11:37   0.0   0.0   0.3  99.7   0.0    1    166    150   0.00E  54.00  54.00\
11:11:38   0.0   0.0   0.0 100.0   0.0    1    129    122   0.00E  54.00  54.00\
11:11:39   0.0   0.0   0.2  99.8   0.0    1    116    103   0.00E  54.00  53.00\
11:11:40   0.0   0.0   0.0 100.0   0.0    1    130    122   0.00E  54.00  54.00\
11:11:41   0.2   0.0   0.2  99.5   0.0    1    530    324   0.00E  54.00  53.00\
11:11:42   0.2   0.0   0.2  99.5   0.0    1    229    225   0.00E  54.00  53.00\
11:11:43   0.0   0.0   0.0 100.0   0.0    1    100    104   0.00E  54.00  53.00\
11:11:44  16.6   0.0   5.0  78.4   0.0    2   1137    907   0.00E  55.00  54.00\
11:11:45  13.3   0.0   1.8  84.9   0.0    1    521    906   0.00E  54.00  54.00\
11:11:46  26.1   0.0   2.3  71.6   0.0    4   5996   4036   0.00E  55.00  55.00\
11:11:47  25.1   0.0   2.7  72.2   0.0    4   5869   3687   0.00E  55.00  55.00\
11:11:48  24.8   0.0   2.2  73.0   0.0    4   5254   3580   0.00E  56.00  55.00\
11:11:49  26.2   0.0   1.2  72.3   0.2    5   5211   3501   0.00E  56.00  55.00\
11:11:50  25.9   0.0   1.0  73.1   0.0    4   5185   3464   0.00E  55.00  55.00\
11:11:51  25.4   0.0   2.4  72.1   0.0    4   5823   3849   0.00E  56.00  55.00\
11:11:52  24.4   0.0   2.2  73.3   0.0    4   5019   3289   0.00E  56.00  55.00\
11:11:53  25.1   0.0   1.7  73.2   0.0    4   4951   3295   0.00E  56.00  56.00\
11:11:54  24.8   0.0   1.0  74.2   0.0    4   5197   3412   0.00E  56.00  55.00\
11:11:55  24.6   0.0   1.0  74.4   0.0    4   5609   3439   0.00E  56.00  56.00\
11:11:56  24.9   0.0   0.7  74.4   0.0    4   5858   4191   0.00E  56.00  56.00\
11:11:57  24.7   0.0   0.5  74.8   0.0    4   5130   3313   0.00E  56.00  56.00\
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts  soc-th cpu-th\
11:11:58  24.6   0.0   1.7  73.6   0.0    4   4989   3365   0.00E  56.00  56.00\
11:11:59  24.3   0.0   1.7  73.9   0.0    4   5080   3413   0.00E  57.00  56.00\
11:12:00  23.5   0.0   2.5  74.0   0.0    1   3719   2529   0.00E  56.00  56.00\
11:12:01   0.0   0.0   0.3  99.7   0.0    1   1299   1242   0.00E  56.00  55.00\
11:12:02   0.0   0.0   0.2  99.8   0.0    1    114    105   0.00E  55.00  55.00\
11:12:03   0.2   0.0   0.0  99.8   0.0    1    134    116   0.00E  55.00  55.00\
11:12:04   0.0   0.0   0.0 100.0   0.0    1    145    146   0.00E  55.00  55.00\
11:12:05   0.0   0.0   0.3  99.5   0.3    1    480    490   0.00E  55.00  54.00\
11:12:06   0.0   0.0   0.3  99.7   0.0    1    738    658   0.00E  55.00  54.00\
11:12:07   0.0   0.0   0.2  99.8   0.0    1    129    120   0.00E  55.00  54.00\
11:12:08   0.0   0.0   0.2  99.8   0.0    1    141    133   0.00E  54.00  54.00\
11:12:09   0.0   0.0   0.0 100.0   0.0    1    131    141   0.00E  54.00  54.00\
11:12:10   0.2   0.0   0.5  99.3   0.0    1    195    189   0.00E  54.00  54.00\
11:12:11   0.2   0.0   0.0  99.8   0.0    1    205    168   0.00E  54.00  54.00\
11:12:12   0.0   0.0   0.0 100.0   0.0    1    245    246   0.00E  55.00  54.00\
11:12:13   0.0   0.0   0.0 100.0   0.0    2    144    137   0.00E  55.00  54.00\
11:12:14   0.0   0.0   0.2  99.8   0.0    1    114    104   0.00E  54.00  54.00\
11:12:15   0.0   0.0   0.5  99.5   0.0    1    247    227   0.00E  54.00  54.00\
11:12:16   0.2   0.0   0.2  99.5   0.0    1    223    201   0.00E  54.00  54.00\
11:12:17   0.0   0.0   0.2  99.8   0.0    1    135    132   0.00E  54.00  54.00\
11:12:18   0.0   0.0   0.3  99.7   0.0    1    236    221   0.00E  54.00  54.00\
11:12:19   0.0   0.0   0.0 100.0   0.0    2    134    132   0.00E  54.00  54.00\
11:12:20   0.2   0.0   0.2  99.3   0.2    1    149    125   0.00E  54.00  54.00\
11:12:21   0.0   0.0   0.0 100.0   0.0    1    195    170   0.00E  54.00  54.00\
11:12:22   0.0   0.0   0.2  99.8   0.0    1    114    108   0.00E  54.00  54.00\
11:12:23   0.0   0.0   0.0 100.0   0.0    1    112    121   0.00E  54.00  54.00\
11:12:24   0.2   0.0   0.0  99.8   0.0    1    230    210   0.00E  54.00  54.00\
11:12:25   0.0   0.0   0.3  99.7   0.0    1    174    152   0.00E  54.00  54.00\
11:12:26   0.2   0.0   0.2  99.5   0.0    1    190    161   0.00E  54.00  54.00\
11:12:27   0.0   0.0   0.2  99.8   0.0    1    102    103   0.00E  54.00  54.00\
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts  soc-th cpu-th\
11:12:28   0.0   0.0   0.2  99.8   0.0    1    136    123   0.00E  54.00  54.00\
11:12:29   0.0   0.0   0.0 100.0   0.0    1    120    112   0.00E  54.00  54.00\
11:12:30   8.3   0.0   5.3  86.4   0.0    3   1111    832   0.00E  55.00  54.00\
11:12:31  21.0   0.0   2.0  77.0   0.0    1   1311   1351   0.00E  55.00  55.00\
11:12:32  22.4   0.0   2.3  75.3   0.0    1   9711   2940   0.00E  56.00  55.00\
11:12:33  25.2   0.0   0.7  74.1   0.0    1   6200   3386   0.00E  56.00  55.00\
11:12:34  25.2   0.0   1.2  73.6   0.0    1   5120   3429   0.00E  56.00  55.00\
11:12:35  25.1   0.0   1.0  73.7   0.3    1   5462   3515   0.00E  56.00  55.00\
11:12:36  25.0   0.0   0.8  74.2   0.0    1   6522   4463   0.00E  56.00  55.00\
11:12:37  24.7   0.0   0.0  75.3   0.0    1   5537   3460   0.00E  56.00  56.00\
11:12:38  24.7   0.0   0.7  74.6   0.0    1   6504   3413   0.00E  56.00  55.00\
11:12:39  24.5   0.0   0.5  75.0   0.0    1   5107   3445   0.00E  56.00  55.00\
11:12:40  24.8   0.0   0.0  74.7   0.5    1   5208   3375   0.00E  56.00  56.00\
11:12:41  25.0   0.0   0.5  74.5   0.0    1   6184   4393   0.00E  56.00  56.00\
11:12:42  24.5   0.0   0.5  75.0   0.0    1   5275   3471   0.00E  57.00  56.00\
11:12:43  25.0   0.0   0.2  74.8   0.0    4   5164   3386   0.00E  56.00  56.00\
11:12:44  24.8   0.0   0.2  75.0   0.0    4   5938   3319   0.00E  57.00  56.00\
11:12:45  24.7   0.0   1.0  74.3   0.0    2   5339   3500   0.00E  56.00  56.00\
11:12:46  25.6   0.0   3.0  71.4   0.0    2   5357   3718   0.00E  57.00  56.00\
11:12:47   2.0   0.0   0.3  97.7   0.0    1    182    251   0.00E  56.00  56.00\
11:12:48   0.2   0.0   0.2  99.5   0.0    1    289    276   0.00E  56.00  55.00\
11:12:49   0.0   0.0   0.2  99.8   0.0    1    155    158   0.00E  55.00  55.00\
11:12:50   0.2   0.0   0.0  99.8   0.0    1    161    152   0.00E  55.00  55.00\
11:12:51   0.0   0.0   0.5  97.2   2.3    1   1188   1108   0.00E  55.00  55.00\
11:12:52   0.0   0.0   0.2  99.8   0.0    1    152    148   0.00E  55.00  55.00\
11:12:53   0.0   0.0   0.2  99.8   0.0    1    117    120   0.00E  55.00  55.00\
11:12:54   0.0   0.0   0.0 100.0   0.0    1    231    216   0.00E  55.00  55.00\
11:12:55   0.2   0.0   0.2  99.5   0.0    1    184    187   0.00E  55.00  55.00\
11:12:56   0.0   0.0   0.2  99.8   0.0    1    819    768   0.00E  55.00  54.00\
11:12:57   0.0   0.0   0.0 100.0   0.0    1    148    141   0.00E  55.00  54.00\
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts  soc-th cpu-th\
11:12:58   0.0   0.0   0.0 100.0   0.0    1    120    118   0.00E  55.00  55.00\
11:12:59   0.0   0.0   0.2  99.8   0.0    1    123    129   0.00E  55.00  55.00\
11:13:00   0.5   0.0   0.2  99.3   0.0    1    267    256   0.00E  55.00  54.00\
11:13:01   0.0   0.0   0.5  99.5   0.0    1    309    297   0.00E  54.00  55.00\
11:13:02   0.0   0.0   0.2  99.8   0.0    1    140    147   0.00E  55.00  54.00\
11:13:03   0.0   0.0   0.2  99.8   0.0    1    120    119   0.00E  55.00  54.00\
11:13:04   0.0   0.0   0.0 100.0   0.0    1    107    123   0.00E  55.00  54.00\
11:13:05   0.2   0.0   0.2  99.3   0.2    1    166    137   0.00E  55.00  54.00\
11:13:06   0.2   0.0   0.2  99.5   0.0    1    438    405   0.00E  54.00  55.00\
11:13:07   0.0   0.0   0.2  99.8   0.0    1    116    107   0.00E  54.00  54.00\
11:13:08   0.0   0.0   0.2  99.8   0.0    1    134    128   0.00E  54.00  54.00\
11:13:09   0.0   0.0   0.0 100.0   0.0    1    128    123   0.00E  55.00  54.00\
11:13:10   0.0   0.0   0.5  99.5   0.0    1    160    136   0.00E  54.00  54.00\
11:13:11   0.0   0.0   0.3  99.7   0.0    1    195    185   0.00E  55.00  54.00\
11:13:12   0.0   0.0   0.2  99.8   0.0    1    237    220   0.00E  54.00  54.00\
11:13:13   0.0   0.0   0.0 100.0   0.0    1    121    125   0.00E  54.00  54.00\
11:13:14   0.2   0.0   0.0  99.8   0.0    1    124    123   0.00E  54.00  54.00\
11:13:15   0.0   0.0   0.0 100.0   0.0    1    192    160   0.00E  54.00  54.00\
11:13:16   2.2   0.0   2.8  95.0   0.0    4    639    487   0.00E  55.00  54.00\
11:13:17  27.7   0.0   4.0  68.3   0.0    1    963   1115   0.00E  55.00  55.00\
11:13:18  10.6   0.0  14.7  74.7   0.0    6   3765   2796   0.00E  56.00  55.00\
11:13:19  20.5   0.0  20.1  59.3   0.0    4   6056   3812   0.00E  56.00  55.00\
11:13:20  18.1   0.0  20.2  61.5   0.2    4   5210   3869   0.00E  56.00  55.00\
11:13:21  16.6   0.0  21.0  62.4   0.0    4   6041   4449   0.00E  57.00  56.00\
11:13:22  14.2   0.0  22.2  63.6   0.0    4   5501   4051   0.00E  57.00  55.00\
11:13:23  14.8   0.0  19.7  65.5   0.0    4   5258   3649   0.00E  57.00  55.00\
11:13:24  16.9   0.0  14.1  69.0   0.0    4   5301   3595   0.00E  57.00  56.00\
11:13:25  17.8   0.0   9.4  72.8   0.0    4   5184   3377   0.00E  57.00  56.00\
11:13:26  18.8   0.0  12.7  68.5   0.0    4   6492   4361   0.00E  57.00  56.00\
11:13:27  22.7   0.0  11.5  65.8   0.0    4   5220   3577   0.00E  57.00  56.00\
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts  soc-th cpu-th\
11:13:28  21.3   0.0  11.1  67.5   0.0    4   5208   3566   0.00E  57.00  56.00\
11:13:29  22.6   0.0   9.3  68.1   0.0    4   5254   3677   0.00E  57.00  57.00\
11:13:30  22.9   0.0   6.0  71.1   0.0    4   5326   3656   0.00E  57.00  56.00\
11:13:31  23.8   0.0   7.5  68.6   0.0    4   5983   4225   0.00E  57.00  56.00\
11:13:32  24.9   0.0   4.6  70.4   0.0    2   5284   3431   0.00E  57.00  56.00\
11:13:33   6.8   0.0   0.8  92.5   0.0    1    207    293   0.00E  56.00  56.00\
11:13:34   0.0   0.0   0.3  99.7   0.0    1    130    128   0.00E  56.00  56.00\
11:13:35   0.0   0.0   0.0 100.0   0.0    1    290    219   0.00E  56.00  56.00\
