  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts  soc-th cpu-th
10:54:22   0.0   0.0   0.5  99.5   0.0    1    140    132   0.00E  45.00  45.00
10:54:22   0.0   0.0   0.0 100.0   0.0    1    124    126   0.00E  45.00  45.00
10:54:23   0.0   0.0   0.5  99.5   0.0    1    124    122   0.00E  45.00  45.00
10:54:23  13.0   0.0  12.0  63.0  12.0    1  21312  14470   0.00E  46.00  45.00
10:54:24   5.8   0.0   8.9  78.0   7.3    4  33400  23698   0.00E  46.00  45.00
10:54:24   0.5   0.0   3.7  95.2   0.5    1  30786  24234   0.00E  46.00  45.00
10:54:25   2.1   0.0   3.7  93.6   0.5    1  32942  23484   0.00E  46.00  45.00
10:54:25   2.6   0.0   4.7  92.6   0.0    2  34500  24708   0.00E  46.00  46.00
10:54:26   3.7   0.0   3.2  93.1   0.0    1  34574  23848   0.00E  46.00  46.00
10:54:26   3.2   0.0   3.7  93.1   0.0    2  34770  23994   0.00E  46.00  46.00
10:54:27   2.1   0.0   4.3  93.6   0.0    1  34690  23552   0.00E  46.00  46.00
10:54:27   3.2   0.0   3.2  93.6   0.0    2  34792  26012   0.00E  47.00  46.00
10:54:28   3.1   0.0   5.7  91.1   0.0    2  34534  25866   0.00E  46.00  46.00
10:54:28   2.6   0.0   5.2  92.1   0.0    2  34778  21356   0.00E  46.00  46.00
10:54:29   3.2   0.0   3.7  85.3   7.9    1  31190  21344   0.00E  46.00  46.00
10:54:29   2.7   0.0   4.3  93.1   0.0    1  35010  25830   0.00E  46.00  46.00
10:54:30   3.1   0.0   4.7  92.1   0.0    2  34568  24532   0.00E  47.00  46.00
10:54:30   3.1   0.0   5.2  91.6   0.0    1  34332  25070   0.00E  46.00  46.00
10:54:31   2.6   0.0   4.2  93.1   0.0    1  34522  23796   0.00E  46.00  46.00
10:54:31   2.6   0.0   5.2  92.1   0.0    1  34654  22550   0.00E  47.00  46.00
10:54:32   2.7   0.0   2.7  94.6   0.0    2  34516  25918   0.00E  46.00  46.00
10:54:32   3.1   0.0   5.2  91.7   0.0    1  34662  22118   0.00E  47.00  46.00
10:54:33   3.1   0.0   6.2  90.7   0.0    1  34684  25156   0.00E  47.00  46.00
10:54:33   3.1   0.0   4.7  92.1   0.0    2  34964  25642   0.00E  47.00  46.00
10:54:34   3.2   0.0   4.2  92.1   0.5    2  34714  21980   0.00E  47.00  46.00
10:54:34   2.6   0.0   4.8  92.6   0.0    1  35924  23230   0.00E  47.00  46.00
10:54:35   2.1   0.0   4.8  93.1   0.0    1  34594  21762   0.00E  47.00  46.00
10:54:35   2.6   0.0   6.2  91.1   0.0    1  34740  22276   0.00E  47.00  46.00
