  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts  soc-th cpu-th
09:31:27   0.5   0.0   0.0  99.5   0.0    1    376    336   0.00E  46.00  46.00
09:31:28   0.0   0.0   0.5  99.5   0.0    1    208    184   0.00E  46.00  46.00
09:31:28   0.0   0.0   0.0 100.0   0.0    1    330    338   0.00E  46.00  46.00
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts  soc-th cpu-th
09:31:29   0.0   0.0   0.5  99.5   0.0    1    108     98   0.00E  46.00  46.00
09:31:29   0.0   0.0   0.0 100.0   0.0    1    156    178   0.00E  46.00  46.00
09:31:30   0.0   0.0   0.5  99.5   0.0    1     98     98   0.00E  46.00  46.00
09:31:30   0.5   0.0   0.0  99.5   0.0    1     70     76   0.00E  46.00  46.00
09:31:31   0.0   0.0   0.5  99.5   0.0    1    316    200   0.00E  46.00  46.00
09:31:31   0.0   0.0   0.0 100.0   0.0    1    472    458   0.00E  46.00  46.00
09:31:32   0.0   0.0   0.0 100.0   0.0    1    242    228   0.00E  46.00  46.00
09:31:32   0.0   0.0   0.5  99.5   0.0    1    110    102   0.00E  46.00  46.00
09:31:33   0.0   0.0   0.0 100.0   0.0    1     94     82   0.00E  46.00  46.00
09:31:33   0.0   0.0   0.5  99.5   0.0    1    118    116   0.00E  46.00  46.00
09:31:34   0.0   0.0   0.0  99.5   0.5    1    142    132   0.00E  46.00  46.00
09:31:34   0.5   0.0   0.0  99.5   0.0    1    370    362   0.00E  46.00  46.00
09:31:35   0.0   0.0   0.0 100.0   0.0    1     66     78   0.00E  46.00  46.00
09:31:35   0.0   0.0   0.5  99.5   0.0    1     84     92   0.00E  46.00  46.00
09:31:36   0.0   0.0   0.5  99.5   0.0    1    114     90   0.00E  46.00  46.00
09:31:36   0.0   0.0   0.0 100.0   0.0    1    468    460   0.00E  46.00  46.00
09:31:37   0.5   0.0   0.0  99.5   0.0    1    188    178   0.00E  46.00  46.00
09:31:37   0.0   0.0   0.0 100.0   0.0    1    152    152   0.00E  46.00  46.00
09:31:38   0.0   0.0   0.5  99.5   0.0    1     80     68   0.00E  46.00  46.00
09:31:38   0.0   0.0   0.0 100.0   0.0    1     76     78   0.00E  46.00  46.00
09:31:39   0.0   0.0   0.5  99.5   0.0    1     60     76   0.00E  46.00  46.00
09:31:39   0.0   0.0   0.0 100.0   0.0    1    168    172   0.00E  46.00  46.00
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts  soc-th cpu-th
09:31:40   0.0   0.0   0.0 100.0   0.0    2     48     54   0.00E  46.00  46.00
09:31:40   0.0   0.0   0.0 100.0   0.0    1    366    348   0.00E  46.00  46.00
09:31:41   0.0   0.0   0.5  99.5   0.0    1    132    126   0.00E  46.00  46.00
09:31:41   0.0   0.0   0.5  99.5   0.0    1   1064   1030   0.00E  46.00  46.00
09:31:42   0.0   0.0   0.0 100.0   0.0    1    204    198   0.00E  46.00  46.00
09:31:42   0.5   0.0   0.0  99.5   0.0    1    128    116   0.00E  46.00  46.00
09:31:43   0.0   0.0   0.0 100.0   0.0    1     52     72   0.00E  46.00  46.00
09:31:43   0.0   0.0   0.0 100.0   0.0    1    150    146   0.00E  46.00  46.00
09:31:44   0.0   0.0   0.5  99.5   0.0    1     66     72   0.00E  46.00  45.00
09:31:44   0.0   0.0   0.0 100.0   0.0    1     88     68   0.00E  46.00  46.00
09:31:45   0.0   0.0   0.5  99.5   0.0    1     52     58   0.00E  46.00  46.00
09:31:45   0.0   0.0   0.0 100.0   0.0    1    112    108   0.00E  46.00  46.00
09:31:46   0.5   0.0   0.0  99.5   0.0    1    772    620   0.00E  46.00  46.00
09:31:46   0.5   0.0   0.5  99.0   0.0    1    850    800   0.00E  46.00  46.00
09:31:47   0.0   0.0   0.5  99.5   0.0    1    184    198   0.00E  46.00  46.00
09:31:47   0.0   0.0   0.0 100.0   0.0    1    204    194   0.00E  46.00  46.00
09:31:48   0.0   0.0   0.0 100.0   0.0    1    456    422   0.00E  46.00  46.00
09:31:48   0.0   0.0   0.0 100.0   0.0    1    198    178   0.00E  46.00  46.00
09:31:49   0.5   0.0   0.0  99.5   0.0    2     60     80   0.00E  46.00  46.00
09:31:49   0.0   0.0   0.0 100.0   0.0    1    228    218   0.00E  46.00  46.00
09:31:50   0.0   0.0   0.5  99.5   0.0    1    294    278   0.00E  46.00  46.00
09:31:50   0.5   0.0   0.0  99.5   0.0    1     78     94   0.00E  46.00  46.00
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts  soc-th cpu-th
09:31:51   0.0   0.0   0.0  99.5   0.5    1    236    208   0.00E  46.00  46.00
09:31:51   0.0   0.0   0.5  99.5   0.0    1    244    216   0.00E  46.00  46.00
09:31:52   0.0   0.0   0.0 100.0   0.0    1    196    172   0.00E  46.00  46.00
09:31:52   0.0   0.0   0.0 100.0   0.0    1    336    330   0.00E  46.00  46.00
09:31:53   0.5   0.0   0.0  99.5   0.0    1     88     90   0.00E  46.00  46.00
09:31:53   0.0   0.0   0.0 100.0   0.0    1    102     80   0.00E  46.00  46.00
09:31:54   0.0   0.0   0.0 100.0   0.0    2     88     86   0.00E  46.00  46.00
09:31:54   0.0   0.0   0.5  99.5   0.0    1     74     82   0.00E  46.00  46.00
09:31:55   0.0   0.0   0.0 100.0   0.0    1     84     78   0.00E  46.00  46.00
09:31:55   0.0   0.0   0.5  99.5   0.0    1     74     94   0.00E  46.00  46.00
09:31:56   0.0   0.0   0.0 100.0   0.0    1    180    160   0.00E  46.00  46.00
09:31:56   0.0   0.0   0.5  99.5   0.0    1    676    662   0.00E  46.00  46.00
09:31:57   0.0   0.0   0.5  99.5   0.0    1    216    204   0.00E  46.00  46.00
09:31:57   0.0   0.0   0.0 100.0   0.0    1     94    100   0.00E  46.00  46.00
09:31:58   0.0   0.0   0.0 100.0   0.0    1    106     98   0.00E  46.00  46.00
09:31:58   0.0   0.0   0.5  99.5   0.0    1    330    322   0.00E  46.00  46.00
09:31:59   0.0   0.0   0.5  99.5   0.0    2     90     84   0.00E  46.00  46.00
09:31:59   0.0   0.0   0.0 100.0   0.0    1     74     88   0.00E  46.00  46.00
09:32:00   0.0   0.0   0.0 100.0   0.0    1    120    120   0.00E  46.00  46.00
09:32:00   0.0   0.0   0.0 100.0   0.0    1     56     86   0.00E  46.00  46.00
09:32:01   0.0   0.0   1.0  99.0   0.0    1    182    142   0.00E  46.00  46.00
09:32:01   0.5   0.0   0.0  99.5   0.0    1    166    140   0.00E  46.00  46.00
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts  soc-th cpu-th
09:32:02   0.0   0.0   0.0 100.0   0.0    1    228    214   0.00E  46.00  46.00
09:32:02   0.0   0.0   0.0 100.0   0.0    1     64     86   0.00E  46.00  46.00
09:32:03   0.0   0.0   0.5  99.5   0.0    1     94     84   0.00E  46.00  46.00
09:32:03   0.0   0.0   0.0 100.0   0.0    1     50     58   0.00E  46.00  46.00
09:32:04   0.0   0.0   0.5  99.5   0.0    1    114     98   0.00E  46.00  46.00
09:32:04   0.0   0.0   0.0 100.0   0.0    1    312    226   0.00E  46.00  46.00
09:32:05   0.0   0.0   0.0 100.0   0.0    1     94     82   0.00E  46.00  46.00
09:32:05   0.0   0.0   0.0 100.0   0.0    1     66     76   0.00E  46.00  46.00
09:32:06   0.0   0.0   0.0 100.0   0.0    1    356    234   0.00E  46.00  46.00
09:32:06   0.0   0.0   0.5  99.5   0.0    1    208    206   0.00E  46.00  46.00
09:32:07   0.0   0.0   0.0 100.0   0.0    1    212    196   0.00E  46.00  46.00
09:32:07   0.0   0.0   0.5  99.5   0.0    1     58     72   0.00E  46.00  46.00
09:32:08   0.0   0.0   0.0 100.0   0.0    1    156    132   0.00E  46.00  46.00
09:32:08   0.0   0.0   0.5  99.5   0.0    1     52     64   0.00E  46.00  46.00
09:32:09   0.0   0.0   0.0 100.0   0.0    1     80     76   0.00E  46.00  46.00
09:32:09   0.0   0.0   0.5  99.5   0.0    1     88    102   0.00E  46.00  46.00
09:32:10   0.0   0.0   0.0 100.0   0.0    1    106     90   0.00E  46.00  46.00
09:32:10   0.0   0.0   0.0 100.0   0.0    1    338    238   0.00E  46.00  46.00
09:32:11   0.5   0.0   0.5  98.5   0.5    1    186    148   0.00E  46.00  46.00
09:32:11   0.0   0.0   0.0 100.0   0.0    1    684    704   0.00E  46.00  46.00
09:32:12   0.5   0.0   0.0  99.5   0.0    1    234    194   0.00E  46.00  46.00
09:32:12   0.0   0.0   0.5  99.5   0.0    1     58     78   0.00E  46.00  46.00
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts  soc-th cpu-th
09:32:13   0.0   0.0   0.5  99.5   0.0    1    100    102   0.00E  46.00  46.00
09:32:13   0.0   0.0   0.0 100.0   0.0    1     88     78   0.00E  46.00  46.00
09:32:14   3.1   0.0   3.7  93.2   0.0    1  25982  16670   0.00E  46.00  46.00
09:32:14   0.5   0.0   3.2  96.3   0.0    1  30902  24560   0.00E  46.00  46.00
09:32:15   1.0   0.0   4.1  94.8   0.0    1  30756  22688   0.00E  46.00  46.00
09:32:15   0.5   0.0   2.6  96.8   0.0    1  31010  23268   0.00E  46.00  46.00
09:32:16   1.0   0.0   3.6  95.3   0.0    1  30786  23766   0.00E  47.00  46.00
09:32:16   1.6   0.0   2.1  96.3   0.0    1  31390  25276   0.00E  47.00  46.00
09:32:17   0.5   0.0   2.1  97.4   0.0    1  30590  22960   0.00E  46.00  46.00
09:32:17   0.5   0.0   3.2  96.3   0.0    1  30744  23592   0.00E  46.00  46.00
09:32:18   0.0   0.0   4.2  95.8   0.0    1  30676  23872   0.00E  46.00  46.00
09:32:18   0.5   0.0   4.1  95.3   0.0    1  30398  24380   0.00E  47.00  46.00
09:32:19   1.6   0.0   2.6  95.8   0.0    1  31386  25202   0.00E  46.00  46.00
09:32:19   0.5   0.0   4.7  94.8   0.0    1  30612  24500   0.00E  47.00  46.00
09:32:20   1.0   0.0   4.1  94.8   0.0    2  30630  24524   0.00E  47.00  46.00
09:32:20   1.0   0.0   4.6  94.4   0.0    1  30916  21220   0.00E  47.00  46.00
09:32:21   1.0   0.0   5.1  93.8   0.0    1  31144  22302   0.00E  47.00  46.00
09:32:21   0.5   0.0   3.6  95.8   0.0    1  30978  24030   0.00E  47.00  46.00
09:32:22   1.1   0.0   2.6  96.3   0.0    1  30758  24606   0.00E  46.00  46.00
09:32:22   1.0   0.0   3.1  95.8   0.0    1  31072  22576   0.00E  47.00  46.00
09:32:23   0.0   0.0   2.7  97.3   0.0    1  30712  22118   0.00E  47.00  46.00
09:32:23   1.1   0.0   2.1  96.8   0.0    1  30782  20586   0.00E  47.00  46.00
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts  soc-th cpu-th
09:32:24   1.0   0.0   4.1  94.3   0.5    1  31172  22524   0.00E  47.00  46.00
09:32:24   0.0   0.0   3.7  96.3   0.0    1  30772  22436   0.00E  47.00  46.00
09:32:25   0.5   0.0   3.1  96.3   0.0    1  30402  20932   0.00E  46.00  46.00
09:32:25   1.0   0.0   3.6  95.3   0.0    1  30972  21624   0.00E  47.00  46.00
09:32:26   1.0   0.0   3.6  95.3   0.0    1  31192  22468   0.00E  47.00  46.00
09:32:26   0.5   0.0   4.2  95.3   0.0    1  31664  23776   0.00E  47.00  46.00
09:32:27   0.5   0.0   4.1  95.3   0.0    1  30666  20892   0.00E  47.00  46.00
09:32:27   0.5   0.0   4.1  95.3   0.0    1  31026  22420   0.00E  46.00  46.00
09:32:28   0.0   0.0   4.2  95.8   0.0    1  30836  24622   0.00E  47.00  46.00
09:32:28   0.5   0.0   3.7  95.8   0.0    1  30902  24644   0.00E  46.00  46.00
09:32:29   0.5   0.0   5.1  94.4   0.0    1  30944  24690   0.00E  47.00  46.00
09:32:29   1.0   0.0   3.6  95.4   0.0    1  23646  17198   0.00E  46.00  46.00
09:32:30   0.0   0.0   0.5  99.5   0.0    1    472    424   0.00E  46.00  46.00
09:32:30   0.0   0.0   0.0 100.0   0.0    1    448    430   0.00E  46.00  46.00
09:32:31   0.5   0.0   0.0  99.5   0.0    1    322    214   0.00E  46.00  46.00
09:32:31   0.0   0.0   0.5  99.5   0.0    1   1054   1020   0.00E  46.00  46.00
09:32:32   0.0   0.0   0.0 100.0   0.0    1    210    202   0.00E  46.00  46.00
09:32:32   0.0   0.0   0.0 100.0   0.0    1     98     86   0.00E  46.00  46.00
09:32:33   0.0   0.0   0.0 100.0   0.0    1    308    298   0.00E  46.00  46.00
09:32:33   1.5   0.0   1.0  97.5   0.0    1   1146    800   0.00E  47.00  46.00
09:32:34   2.0   0.0   1.5  96.5   0.0    1    248    306   0.00E  46.00  46.00
09:32:34   0.0   0.0   0.5  99.5   0.0    1   1112   1226   0.00E  46.00  46.00
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts  soc-th cpu-th
09:32:35   0.0   0.0   0.5  99.5   0.0    1    232    264   0.00E  46.00  46.00
09:32:35   0.0   0.0   0.0 100.0   0.0    1     72     90   0.00E  46.00  46.00
09:32:36   0.0   0.0   0.0 100.0   0.0    1    136    106   0.00E  46.00  46.00
09:32:36   0.0   0.0   0.5  99.5   0.0    1   1016    992   0.00E  46.00  46.00
09:32:37   0.0   0.0   0.5  99.5   0.0    1    220    198   0.00E  46.00  46.00
09:32:37   0.0   0.0   0.0 100.0   0.0    1    386    396   0.00E  46.00  46.00
09:32:38   0.0   0.0   0.5  99.5   0.0    1    370    374   0.00E  46.00  46.00
09:32:38   0.0   0.0   0.0 100.0   0.0    1    202    196   0.00E  46.00  46.00
09:32:39   0.0   0.0   0.5  99.5   0.0    1    114     92   0.00E  46.00  46.00
09:32:39   0.5   0.0   0.0  99.0   0.5    1    180    176   0.00E  46.00  46.00
09:32:40   0.0   0.0   0.0 100.0   0.0    1    214    198   0.00E  46.00  46.00
09:32:40   0.5   0.0   0.5  99.0   0.0    1    318    314   0.00E  46.00  46.00
09:32:41   0.0   0.0   0.5  99.5   0.0    1    400    274   0.00E  46.00  46.00
09:32:41   0.0   0.0   0.0 100.0   0.0    1    668    644   0.00E  46.00  46.00
09:32:42   0.0   0.0   0.0 100.0   0.0    1    220    168   0.00E  46.00  46.00
09:32:42   0.0   0.0   0.0 100.0   0.0    1     72     88   0.00E  46.00  46.00
09:32:43   0.0   0.0   0.0 100.0   0.0    1     88     86   0.00E  46.00  46.00
09:32:43   0.0   0.0   0.5  99.5   0.0    1     40     58   0.00E  46.00  46.00
09:32:44   0.0   0.0   0.5  99.5   0.0    1    172    156   0.00E  46.00  46.00
09:32:44   0.5   0.0   0.0  99.5   0.0    1    194    200   0.00E  46.00  46.00
09:32:45   0.0   0.0   0.0 100.0   0.0    2    102     86   0.00E  46.00  46.00
09:32:45   0.0   0.0   0.0 100.0   0.0    1     70     88   0.00E  46.00  46.00
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts  soc-th cpu-th
09:32:46   0.5   0.0   0.0  99.5   0.0    1    244    172   0.00E  46.00  46.00
09:32:46   0.0   0.0   0.0 100.0   0.0    1    398    358   0.00E  46.00  46.00
09:32:47   0.0   0.0   0.5  99.5   0.0    1    216    144   0.00E  46.00  46.00
09:32:47   0.0   0.0   0.0 100.0   0.0    1     64     64   0.00E  46.00  46.00
09:32:48   0.0   0.0   0.0 100.0   0.0    1    116    114   0.00E  46.00  46.00
09:32:48   0.0   0.0   0.5  99.5   0.0    1     72     92   0.00E  46.00  46.00
09:32:49   0.0   0.0   0.0 100.0   0.0    1     90     86   0.00E  46.00  46.00
09:32:49   0.0   0.0   0.0 100.0   0.0    1     76     80   0.00E  46.00  46.00
09:32:50   0.0   0.0   0.5  99.5   0.0    1    164    170   0.00E  46.00  46.00
09:32:50   0.0   0.0   0.0 100.0   0.0    1     72     96   0.00E  46.00  46.00
09:32:51   0.0   0.0   0.5  99.5   0.0    1    168    122   0.00E  46.00  46.00
09:32:51   6.6   0.0   2.0  91.4   0.0    1   2198   2070   0.00E  46.00  46.00
09:32:52   0.0   0.0   0.0 100.0   0.0    1    218    166   0.00E  46.00  46.00
09:32:52   0.0   0.0   0.5  99.5   0.0    1    310    314   0.00E  46.00  46.00
09:32:53   4.0   0.0   4.5  91.5   0.0    1   1718   1304   0.00E  46.00  46.00
09:32:53   2.0   0.0   1.0  97.0   0.0    1    248    272   0.00E  46.00  46.00
09:32:54   0.0   0.0   0.0 100.0   0.0    1    322    294   0.00E  46.00  46.00
09:32:54   0.0   0.0   0.5  99.5   0.0    1    402    354   0.00E  46.00  46.00
09:32:55   0.0   0.0   0.0 100.0   0.0    1    346    332   0.00E  46.00  46.00
09:32:55   0.0   0.0   0.5  99.5   0.0    1    492    440   0.00E  46.00  46.00
09:32:56   0.0   0.0   0.5  99.0   0.5    1    158    132   0.00E  46.00  46.00
09:32:56   0.5   0.0   0.0  99.5   0.0    1    488    450   0.00E  46.00  46.00
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts  soc-th cpu-th
09:32:57   0.0   0.0   0.5  99.5   0.0    1   1256    932   0.00E  46.00  46.00
09:32:57   0.5   0.0   0.0  99.5   0.0    1    420    318   0.00E  46.00  46.00
09:32:58   0.0   0.0   0.0 100.0   0.0    1    554    510   0.00E  46.00  46.00
09:32:58   0.0   0.0   0.5  99.5   0.0    1    346    320   0.00E  46.00  46.00
09:32:59   0.0   0.0   0.0 100.0   0.0    1    290    282   0.00E  46.00  46.00
09:32:59   0.0   0.0   0.0 100.0   0.0    1    438    400   0.00E  46.00  46.00
09:33:00   0.0   0.0   0.0 100.0   0.0    1     60     70   0.00E  46.00  46.00
09:33:00   0.0   0.0   0.0 100.0   0.0    1    104    104   0.00E  46.00  46.00
09:33:01   0.0   0.0   0.5  99.5   0.0    1    348    220   0.00E  46.00  46.00
09:33:01   0.0   0.0   0.5  99.5   0.0    1    448    432   0.00E  46.00  46.00
09:33:02   0.5   0.0   0.0  99.5   0.0    1   1712   1486   0.00E  46.00  46.00
09:33:02   0.5   0.0   0.5  99.0   0.0    1    308    290   0.00E  46.00  46.00
09:33:03   0.0   0.0   0.5  99.5   0.0    1     66     64   0.00E  46.00  46.00
09:33:03   0.0   0.0   0.0 100.0   0.0    1    298    216   0.00E  46.00  46.00
09:33:04   0.0   0.0   0.0 100.0   0.0    1    282    198   0.00E  46.00  46.00
09:33:04   0.0   0.0   0.5  99.5   0.0    1    552    390   0.00E  46.00  46.00
09:33:05   0.0   0.0   0.5  99.5   0.0    1    394    328   0.00E  46.00  45.00
09:33:05   0.5   0.0   0.0  99.5   0.0    1    342    312   0.00E  46.00  46.00
09:33:06   0.0   0.0   0.5  99.5   0.0    1    464    440   0.00E  46.00  46.00
09:33:06   0.0   0.0   1.0  99.0   0.0    1   1222    968   0.00E  46.00  45.00
09:33:07   0.0   0.0   0.5  99.5   0.0    1    916    808   0.00E  46.00  46.00
09:33:07   0.0   0.0   0.0 100.0   0.0    1    102    104   0.00E  46.00  46.00
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts  soc-th cpu-th
09:33:08   0.0   0.0   0.0 100.0   0.0    1    106    104   0.00E  46.00  46.00
09:33:08   0.5   0.0   0.0  99.5   0.0    1     98     86   0.00E  46.00  46.00
09:33:09   0.0   0.0   0.5  99.5   0.0    1     50     60   0.00E  46.00  46.00
09:33:09   0.0   0.0   0.0 100.0   0.0    1    112    112   0.00E  46.00  46.00
09:33:10   0.0   0.0   0.5  99.5   0.0    1     80    104   0.00E  46.00  46.00
09:33:10   0.0   0.0   0.0 100.0   0.0    1    486    318   0.00E  46.00  46.00
09:33:11   0.5   0.0   0.0  99.0   0.5    1    478    350   0.00E  46.00  46.00
09:33:11   2.0   0.0   1.5  96.5   0.0    1    924    630   0.00E  46.00  46.00
09:33:12   2.0   0.0   1.5  96.5   0.0    1   1168    698   0.00E  46.00  46.00
09:33:12   0.0   0.0   0.5  99.5   0.0    1    112    130   0.00E  46.00  46.00
09:33:13   0.0   0.0   0.0 100.0   0.0    1     62     66   0.00E  46.00  46.00
09:33:13   0.5   0.0   0.0  99.5   0.0    1    110     96   0.00E  46.00  46.00
09:33:14   0.0   0.0   0.5  99.5   0.0    1     74     94   0.00E  46.00  46.00
09:33:14   0.0   0.0   0.0 100.0   0.0    1     94     80   0.00E  46.00  46.00
09:33:15   0.0   0.0   0.0 100.0   0.0    1     54     60   0.00E  46.00  46.00
09:33:15   0.0   0.0   0.5  99.5   0.0    1    144    136   0.00E  46.00  46.00
09:33:16   0.0   0.0   0.0 100.0   0.0    1    340    238   0.00E  46.00  46.00
09:33:16   0.0   0.0   1.0  97.5   1.5    1   1192   1328   0.00E  46.00  46.00
09:33:17   0.0   0.0   0.0 100.0   0.0    1    976    794   0.00E  46.00  46.00
09:33:17   0.0   0.0   0.5  99.5   0.0    1     96     86   0.00E  46.00  46.00
09:33:18   0.0   0.0   0.0 100.0   0.0    1     92    104   0.00E  46.00  46.00
09:33:18   0.0   0.0   0.5  99.5   0.0    1     66     68   0.00E  46.00  46.00
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts  soc-th cpu-th
09:33:19   0.0   0.0   0.0 100.0   0.0    1     84     82   0.00E  46.00  46.00
09:33:19   0.0   0.0   0.0 100.0   0.0    1     66     66   0.00E  46.00  46.00
09:33:20   0.0   0.0   0.5  99.5   0.0    1     84    118   0.00E  46.00  46.00
09:33:20   0.0   0.0   0.0 100.0   0.0    1     68     84   0.00E  46.00  46.00
