  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts  soc-th cpu-th
15:49:02   0.0   0.0   0.5  99.5   0.0    1    188    176   0.00E  45.00  45.00
15:49:03   0.0   0.0   0.0 100.0   0.0    1     84     88   0.00E  45.00  45.00
15:49:03   0.5   0.0   0.0  99.5   0.0    1    416    294   0.00E  45.00  45.00
15:49:04   0.0   0.0   0.0 100.0   0.0    1     78     88   0.00E  45.00  45.00
15:49:04   2.0   0.0   4.5  89.9   3.5    1   7268   4814   0.00E  45.00  45.00
15:49:05   1.0   0.0   4.1  94.8   0.0    1  30508  22602   0.00E  45.00  45.00
15:49:05   1.0   0.0   3.6  95.3   0.0    1  31368  21036   0.00E  45.00  45.00
15:49:06   0.5   0.0   4.7  94.8   0.0    1  30672  21242   0.00E  45.00  45.00
15:49:06   0.5   0.0   3.6  95.8   0.0    1  30866  22730   0.00E  45.00  45.00
15:49:07   0.0   0.0   2.6  97.4   0.0    1  30606  24510   0.00E  45.00  45.00
15:49:07   0.5   0.0   3.2  96.3   0.0    1  31106  22006   0.00E  45.00  45.00
15:49:08   0.5   0.0   4.6  94.8   0.0    1  30404  24450   0.00E  45.00  45.00
15:49:08   1.0   0.0   4.6  94.3   0.0    1  30624  23682   0.00E  45.00  45.00
15:49:09   1.0   0.0   4.1  93.8   1.0    1  31622  24440   0.00E  45.00  45.00
15:49:09   1.0   0.0   4.2  94.8   0.0    1  32002  24290   0.00E  46.00  45.00
15:49:10   0.5   0.0   3.6  95.8   0.0    1  30482  20970   0.00E  45.00  45.00
15:49:10   0.0   0.0   3.7  96.3   0.0    2  30810  23430   0.00E  46.00  45.00
15:49:11   0.5   0.0   3.7  95.8   0.0    2  30518  24252   0.00E  45.00  45.00
15:49:11   0.5   0.0   4.6  94.8   0.0    1  30660  24402   0.00E  45.00  45.00
15:49:12   0.5   0.0   4.2  95.3   0.0    1  30778  22712   0.00E  45.00  45.00
15:49:12   0.0   0.0   4.2  95.8   0.0    1  30654  24136   0.00E  45.00  45.00
15:49:13   1.0   0.0   3.6  95.3   0.0    1  30898  21258   0.00E  45.00  45.00
15:49:13   0.5   0.0   2.6  96.8   0.0    1  30584  22236   0.00E  45.00  45.00
15:49:14   1.0   0.0   3.1  95.8   0.0    2  31060  22050   0.00E  45.00  45.00
15:49:14   1.5   0.0   4.1  94.3   0.0    2  32318  21698   0.00E  45.00  45.00
15:49:15   0.5   0.0   3.7  95.8   0.0    1  31266  18578   0.00E  46.00  45.00
15:49:15   1.0   0.0   4.6  94.3   0.0    1  31674  20826   0.00E  45.00  45.00
15:49:16   0.0   0.0   4.2  95.8   0.0    1  30924  22496   0.00E  46.00  45.00
15:49:16   1.0   0.0   4.1  94.8   0.0    1  31092  19836   0.00E  46.00  46.00
15:49:17   1.0   0.0   3.6  95.3   0.0    1  31194  20188   0.00E  46.00  45.00
15:49:17   0.5   0.0   4.6  94.8   0.0    1  30704  21332   0.00E  46.00  45.00
15:49:18   1.0   0.0   3.6  95.3   0.0    1  30784  21578   0.00E  45.00  45.00
15:49:18   0.0   0.0   3.2  96.8   0.0    1  31100  22886   0.00E  45.00  45.00
15:49:19   0.5   0.0   4.1  95.3   0.0    1  30712  22752   0.00E  45.00  45.00
15:49:19   0.5   0.0   5.1  93.8   0.5    1  31392  21872   0.00E  46.00  45.00
15:49:20   0.5   0.0   3.1  96.3   0.0    2  30694  22828   0.00E  45.00  45.00
15:49:20   1.0   0.0   2.5  96.4   0.0    2  15190  11702   0.00E  46.00  45.00
15:49:21   0.0   0.0   0.0 100.0   0.0    1    152    146   0.00E  45.00  45.00
15:49:21   0.5   0.0   2.5  97.0   0.0    2   1062    880   0.00E  45.00  45.00
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts  soc-th cpu-th
15:49:22   0.0   0.0   0.0 100.0   0.0    1     88     88   0.00E  45.00  45.00
15:49:22   0.0   0.0   0.5  99.5   0.0    1    220    212   0.00E  45.00  45.00
15:49:23   0.0   0.0   0.0 100.0   0.0    1     88     96   0.00E  45.00  45.00
15:49:23   0.0   0.0   0.0 100.0   0.0    1     86     80   0.00E  45.00  45.00
15:49:24   0.0   0.0   0.0 100.0   0.0    1    114     96   0.00E  45.00  45.00
15:49:24   0.0   0.0   0.5  99.5   0.0    1   1254   1198   0.00E  45.00  45.00
15:49:25   0.0   0.0   0.0 100.0   0.0    1    302    268   0.00E  45.00  45.00
15:49:25   0.0   0.0   0.0 100.0   0.0    1    250    202   0.00E  45.00  45.00
