timestamp,current_amps,supply_voltage,power_watts
12:04:02,0.505,15.640,7.325
12:04:02,0.469,15.640,7.325
12:04:02,0.475,15.640,7.425
12:04:02,0.471,15.640,7.375
12:04:02,0.471,15.640,7.375
12:04:02,0.476,15.640,7.450
12:04:02,0.475,15.640,7.425
12:04:02,0.475,15.641,7.450
12:04:02,0.476,15.639,7.450
12:04:02,0.474,15.643,7.425
12:04:02,0.476,15.643,7.450
12:04:02,0.476,15.640,7.500
12:04:02,0.478,15.641,7.500
12:04:02,0.474,15.640,7.425
12:04:02,0.475,15.640,7.425
12:04:02,0.475,15.640,7.425
12:04:02,0.471,15.641,7.375
12:04:02,0.474,15.641,7.425
12:04:02,0.474,15.641,7.375
12:04:02,0.471,15.641,7.375
12:04:02,0.473,15.641,7.425
12:04:02,0.476,15.641,7.450
12:04:02,0.476,15.640,7.425
12:04:02,0.474,15.640,7.425
12:04:02,0.470,15.639,7.325
12:04:02,0.478,15.639,7.500
12:04:02,0.478,15.640,7.425
12:04:02,0.474,15.641,7.425
12:04:02,0.476,15.640,7.450
12:04:02,0.476,15.640,7.425
12:04:02,0.473,15.641,7.425
12:04:02,0.470,15.641,7.325
12:04:02,0.473,15.641,7.425
12:04:02,0.473,15.640,7.425
12:04:02,0.473,15.640,7.425
12:04:02,0.473,15.640,7.425
12:04:02,0.473,15.640,7.375
12:04:02,0.480,15.641,7.500
12:04:02,0.483,15.640,7.525
12:04:02,0.483,15.640,7.425
12:04:02,0.473,15.641,7.425
12:04:02,0.478,15.640,7.500
12:04:02,0.475,15.640,7.425
12:04:02,0.475,15.641,7.425
12:04:02,0.474,15.640,7.425
12:04:02,0.474,15.640,7.425
12:04:02,0.474,15.640,7.425
12:04:02,0.473,15.640,7.425
12:04:02,0.473,15.640,7.425
12:04:02,0.473,15.640,7.425
12:04:02,0.473,15.641,7.325
12:04:02,0.470,15.641,7.325
12:04:02,0.474,15.641,7.425
12:04:02,0.473,15.641,7.425
12:04:02,0.473,15.641,7.375
12:04:02,0.471,15.640,7.375
12:04:02,0.478,15.640,7.500
12:04:02,0.475,15.640,7.425
12:04:02,0.475,15.640,7.500
12:04:02,0.478,15.639,7.500
12:04:02,0.474,15.641,7.425
12:04:02,0.473,15.641,7.425
12:04:02,0.473,15.640,7.425
12:04:02,0.474,15.641,7.425
12:04:02,0.473,15.640,7.425
12:04:02,0.473,15.640,7.425
12:04:02,0.473,15.640,7.425
12:04:02,0.473,15.640,7.425
12:04:02,0.473,15.640,7.425
12:04:02,0.473,15.643,7.425
12:04:02,0.473,15.641,7.425
12:04:02,0.475,15.641,7.425
12:04:02,0.475,15.641,7.425
12:04:02,0.475,15.640,7.450
12:04:02,0.476,15.640,7.450
12:04:02,0.476,15.641,7.450
12:04:02,0.471,15.641,7.375
12:04:02,0.471,15.640,7.500
12:04:02,0.478,15.640,7.500
12:04:02,0.475,15.641,7.425
12:04:02,0.475,15.641,7.425
12:04:02,0.473,15.641,7.425
12:04:02,0.473,15.640,7.425
12:04:02,0.475,15.640,7.425
12:04:02,0.475,15.641,7.425
12:04:02,0.473,15.640,7.425
12:04:02,0.473,15.641,7.425
12:04:02,0.478,15.641,7.500
12:04:02,0.478,15.641,7.500
12:04:02,0.478,15.640,7.500
12:04:02,0.476,15.640,7.450
12:04:02,0.478,15.640,7.500
12:04:02,0.478,15.641,7.425
12:04:02,0.475,15.640,7.425
12:04:02,0.475,15.641,7.425
12:04:02,0.470,15.641,7.325
12:04:02,0.470,15.641,7.500
12:04:02,0.478,15.641,7.500
12:04:02,0.475,15.641,7.425
12:04:02,0.475,15.641,7.425
12:04:02,0.474,15.641,7.425
12:04:02,0.473,15.641,7.425
12:04:02,0.473,15.641,7.425
12:04:02,0.473,15.641,7.500
12:04:02,0.478,15.639,7.500
12:04:02,0.481,15.640,7.525
12:04:02,0.479,15.640,7.500
12:04:02,0.479,15.640,7.450
12:04:02,0.476,15.640,7.450
12:04:02,0.478,15.639,7.500
12:04:02,0.479,15.639,7.500
12:04:02,0.479,15.640,7.450
12:04:02,0.476,15.640,7.450
12:04:02,0.470,15.640,7.325
12:04:02,0.470,15.640,7.525
12:04:02,0.483,15.640,7.525
12:04:02,0.483,15.641,7.525
12:04:02,0.478,15.641,7.500
12:04:02,0.478,15.640,7.375
12:04:02,0.471,15.641,7.375
12:04:02,0.476,15.639,7.450
12:04:02,0.479,15.639,7.500
12:04:02,0.479,15.640,7.500
12:04:02,0.478,15.641,7.500
12:04:02,0.476,15.639,7.450
12:04:02,0.473,15.639,7.425
12:04:02,0.473,15.641,7.425
12:04:02,0.475,15.640,7.425
12:04:02,0.475,15.640,7.425
12:04:02,0.475,15.640,7.425
12:04:02,0.473,15.641,7.425
12:04:02,0.470,15.640,7.325
12:04:02,0.475,15.640,7.425
12:04:02,0.475,15.640,7.425
12:04:02,0.474,15.640,7.425
12:04:02,0.473,15.640,7.425
12:04:02,0.473,15.640,7.450
12:04:02,0.476,15.640,7.450
12:04:02,0.478,15.639,7.500
12:04:02,0.478,15.639,7.500
12:04:02,0.478,15.640,7.425
12:04:02,0.473,15.640,7.425
12:04:02,0.475,15.640,7.425
12:04:02,0.471,15.640,7.375
12:04:02,0.471,15.640,7.375
12:04:02,0.475,15.640,7.425
12:04:02,0.478,15.640,7.500
12:04:02,0.478,15.640,7.175
12:04:02,0.458,15.641,7.175
12:04:02,0.458,15.641,7.175
12:04:02,0.460,15.641,7.200
12:04:02,0.460,15.640,7.175
12:04:02,0.459,15.640,7.175
12:04:02,0.459,15.640,7.175
12:04:02,0.459,15.640,7.175
12:04:02,0.458,15.641,7.175
12:04:02,0.460,15.640,7.200
12:04:02,0.458,15.640,7.175
12:04:02,0.458,15.640,7.300
12:04:02,0.465,15.640,7.300
12:04:02,0.465,15.641,7.300
12:04:02,0.461,15.641,7.200
12:04:02,0.461,15.641,7.200
12:04:02,0.459,15.641,7.175
12:04:02,0.459,15.641,7.175
12:04:02,0.459,15.640,7.175
12:04:02,0.459,15.641,7.175
12:04:02,0.460,15.641,7.200
12:04:02,0.459,15.641,7.175
12:04:02,0.459,15.640,7.175
12:04:02,0.460,15.640,7.200
12:04:02,0.459,15.640,7.175
12:04:02,0.459,15.640,7.175
12:04:03,0.458,15.641,7.175
12:04:03,0.458,15.641,7.175
12:04:03,0.461,15.641,7.200
12:04:03,0.461,15.640,7.250
12:04:03,0.463,15.641,7.250
12:04:03,0.456,15.641,7.125
12:04:03,0.456,15.641,7.175
12:04:03,0.458,15.641,7.175
12:04:03,0.458,15.641,7.175
12:04:03,0.456,15.641,7.125
12:04:03,0.456,15.640,7.125
12:04:03,0.456,15.640,7.125
12:04:03,0.459,15.640,7.175
12:04:03,0.459,15.641,7.175
12:04:03,0.458,15.641,7.175
12:04:03,0.458,15.641,7.175
12:04:03,0.456,15.641,7.125
12:04:03,0.456,15.640,7.125
12:04:03,0.464,15.641,7.250
12:04:03,0.461,15.641,7.200
12:04:03,0.461,15.640,7.175
12:04:03,0.459,15.641,7.175
12:04:03,0.456,15.640,7.125
12:04:03,0.458,15.640,7.175
12:04:03,0.458,15.641,7.175
12:04:03,0.458,15.641,7.175
12:04:03,0.459,15.641,7.175
12:04:03,0.459,15.640,7.125
12:04:03,0.456,15.640,7.125
12:04:03,0.455,15.643,7.125
12:04:03,0.455,15.643,7.125
12:04:03,0.455,15.641,7.125
12:04:03,0.455,15.640,7.125
12:04:03,0.458,15.640,7.175
12:04:03,0.458,15.641,7.175
12:04:03,0.459,15.640,7.175
12:04:03,0.459,15.641,7.175
12:04:03,0.459,15.641,7.125
12:04:03,0.456,15.641,7.125
12:04:03,0.458,15.641,7.175
12:04:03,0.455,15.641,7.125
12:04:03,0.455,15.641,7.125
12:04:03,0.456,15.640,7.125
12:04:03,0.455,15.640,7.125
12:04:03,0.455,15.641,7.300
12:04:03,0.465,15.641,7.300
12:04:03,0.474,15.641,7.425
12:04:03,0.474,15.641,7.425
12:04:03,0.474,15.641,7.425
12:04:03,0.474,15.640,7.425
12:04:03,0.480,15.640,7.500
12:04:03,0.480,15.640,7.500
12:04:03,0.479,15.639,7.500
12:04:03,0.476,15.640,7.450
12:04:03,0.475,15.640,7.425
12:04:03,0.475,15.639,7.500
12:04:03,0.478,15.641,7.500
12:04:03,0.476,15.641,7.450
12:04:03,0.476,15.641,7.300
12:04:03,0.465,15.641,7.300
12:04:03,0.469,15.640,7.325
12:04:03,0.466,15.640,7.300
12:04:03,0.466,15.640,7.325
12:04:03,0.468,15.640,7.325
12:04:03,0.466,15.640,7.300
12:04:03,0.466,15.640,7.325
12:04:03,0.470,15.639,7.325
12:04:03,0.469,15.640,7.325
12:04:03,0.469,15.640,7.325
12:04:03,0.469,15.640,7.325
12:04:03,0.468,15.639,7.325
12:04:03,0.465,15.640,7.300
12:04:03,0.465,15.640,7.300
12:04:03,0.465,15.639,7.300
12:04:03,0.465,15.640,7.300
12:04:03,0.466,15.640,7.300
12:04:03,0.466,15.640,7.300
12:04:03,0.465,15.641,7.300
12:04:03,0.466,15.641,7.300
12:04:03,0.466,15.641,7.300
12:04:03,0.466,15.641,7.300
12:04:03,0.465,15.640,7.300
12:04:03,0.469,15.640,7.325
12:04:03,0.469,15.640,7.325
12:04:03,0.470,15.641,7.325
12:04:03,0.465,15.641,7.300
12:04:03,0.465,15.641,7.300
12:04:03,0.466,15.640,7.300
12:04:03,0.499,15.641,7.825
12:04:03,0.496,15.641,7.750
12:04:03,0.496,15.640,7.750
12:04:03,0.495,15.640,7.750
12:04:03,0.494,15.640,7.750
12:04:03,0.491,15.640,7.650
12:04:03,0.491,15.639,7.900
12:04:03,0.505,15.638,7.900
12:04:03,0.498,15.639,7.775
12:04:03,0.500,15.639,7.825
12:04:03,0.500,15.639,7.825
12:04:03,0.493,15.640,7.700
12:04:03,0.491,15.640,7.650
12:04:03,0.491,15.639,7.750
12:04:03,0.496,15.639,7.750
12:04:03,0.485,15.640,7.575
12:04:03,0.489,15.640,7.650
12:04:03,0.486,15.640,7.625
12:04:03,0.486,15.639,7.625
